EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,13804733603464758206,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,712,12,2023-03-30 21:21:14.053220544,2023-03-30 21:21:14.053220544,2023-03-30 21:21:14.053220544,2023-03-30 21:21:14.053220544,2023-03-30 21:21:15.573823368,2023-03-30 21:21:15.573823368,2023-03-30 21:21:15.573823368,2023-03-30 21:21:15.573823368,0,0,5,4,6,464,8,2023-03-30 21:21:14.053220544,2023-03-30 21:21:14.053220544,2023-03-30 21:21:14.053220544,2023-03-30 21:21:14.053220544,2023-03-30 21:21:15.573823368,2023-03-30 21:21:15.573823368,2023-03-30 21:21:15.573823368,2023-03-30 21:21:15.573823368,248,4,2023-03-30 21:21:14.054162293,2023-03-30 21:21:14.054162293,2023-03-30 21:21:14.054162293,2023-03-30 21:21:14.054162293,2023-03-30 21:21:15.573821824,2023-03-30 21:21:15.573821824,2023-03-30 21:21:15.573821824,2023-03-30 21:21:15.573821824,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
11, 0,1,13804733603464758206,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,712,12,2023-03-30 21:21:28.237741488,2023-03-30 21:21:28.237741488,2023-03-30 21:21:28.237741488,2023-03-30 21:21:28.237741488,2023-03-30 21:21:29.758346184,2023-03-30 21:21:29.758346184,2023-03-30 21:21:29.758346184,2023-03-30 21:21:29.758346184,0,0,5,4,6,464,8,2023-03-30 21:21:28.237741488,2023-03-30 21:21:28.237741488,2023-03-30 21:21:28.237741488,2023-03-30 21:21:28.237741488,2023-03-30 21:21:29.758346184,2023-03-30 21:21:29.758346184,2023-03-30 21:21:29.758346184,2023-03-30 21:21:29.758346184,248,4,2023-03-30 21:21:28.238637297,2023-03-30 21:21:28.238637297,2023-03-30 21:21:28.238637297,2023-03-30 21:21:28.238637297,2023-03-30 21:21:29.758260301,2023-03-30 21:21:29.758260301,2023-03-30 21:21:29.758260301,2023-03-30 21:21:29.758260301,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
12, 0,1,17732036128857544588,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,137,1,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,0,0,5,4,17,137,1,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,2023-03-30 21:21:31.823124670,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,10299425908989411124,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,804,4,2023-03-30 21:21:28.779038945,2023-03-30 21:21:28.779038945,2023-03-30 21:21:28.779038945,2023-03-30 21:21:28.779038945,2023-03-30 21:21:31.789771505,2023-03-30 21:21:31.789771505,2023-03-30 21:21:31.789771505,2023-03-30 21:21:31.789771505,0,0,5,4,17,804,4,2023-03-30 21:21:28.779038945,2023-03-30 21:21:28.779038945,2023-03-30 21:21:28.779038945,2023-03-30 21:21:28.779038945,2023-03-30 21:21:31.789771505,2023-03-30 21:21:31.789771505,2023-03-30 21:21:31.789771505,2023-03-30 21:21:31.789771505,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.200,239.255.255.250,NIL,NIL,NIL,NIL,NIL,37398,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
14, 0,1,10818837308906651424,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,26146,425,2023-03-30 21:20:44.164902618,2023-03-30 21:20:44.164902618,2023-03-30 21:20:44.164902618,2023-03-30 21:20:44.164902618,2023-03-30 21:21:41.926203698,2023-03-30 21:21:41.926203698,2023-03-30 21:21:41.926203698,2023-03-30 21:21:41.926203698,0,0,4,4,6,15340,256,2023-03-30 21:20:44.164902618,2023-03-30 21:20:44.164902618,2023-03-30 21:20:44.164902618,2023-03-30 21:20:44.164902618,2023-03-30 21:21:41.926203698,2023-03-30 21:21:41.926203698,2023-03-30 21:21:41.926203698,2023-03-30 21:21:41.926203698,10806,169,2023-03-30 21:20:44.165603462,2023-03-30 21:20:44.165603462,2023-03-30 21:20:44.165603462,2023-03-30 21:20:44.165603462,2023-03-30 21:21:41.926126040,2023-03-30 21:21:41.926126040,2023-03-30 21:21:41.926126040,2023-03-30 21:21:41.926126040,192.168.88.200,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,5,164,NIL,NIL,NIL,169,NIL
15, 0,1,11768789151576669133,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,5904,18,2023-03-30 21:20:45.017580350,2023-03-30 21:20:45.017580350,2023-03-30 21:20:45.017580350,2023-03-30 21:20:45.017580350,2023-03-30 21:21:40.128985774,2023-03-30 21:21:40.128985774,2023-03-30 21:21:40.128985774,2023-03-30 21:21:40.128985774,0,0,4,4,17,5904,18,2023-03-30 21:20:45.017580350,2023-03-30 21:20:45.017580350,2023-03-30 21:20:45.017580350,2023-03-30 21:20:45.017580350,2023-03-30 21:21:40.128985774,2023-03-30 21:21:40.128985774,2023-03-30 21:21:40.128985774,2023-03-30 21:21:40.128985774,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
16, 0,1,13804733603464758206,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,712,12,2023-03-30 21:21:42.427177623,2023-03-30 21:21:42.427177623,2023-03-30 21:21:42.427177623,2023-03-30 21:21:42.427177623,2023-03-30 21:21:43.948209962,2023-03-30 21:21:43.948209962,2023-03-30 21:21:43.948209962,2023-03-30 21:21:43.948209962,0,0,5,4,6,464,8,2023-03-30 21:21:42.427177623,2023-03-30 21:21:42.427177623,2023-03-30 21:21:42.427177623,2023-03-30 21:21:42.427177623,2023-03-30 21:21:43.948209962,2023-03-30 21:21:43.948209962,2023-03-30 21:21:43.948209962,2023-03-30 21:21:43.948209962,248,4,2023-03-30 21:21:42.428067493,2023-03-30 21:21:42.428067493,2023-03-30 21:21:42.428067493,2023-03-30 21:21:42.428067493,2023-03-30 21:21:43.948208280,2023-03-30 21:21:43.948208280,2023-03-30 21:21:43.948208280,2023-03-30 21:21:43.948208280,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
17, 0,1,17172376606672867399,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,22260,360,2023-03-30 21:20:46.684352322,2023-03-30 21:20:46.684352322,2023-03-30 21:20:46.684352322,2023-03-30 21:20:46.684352322,2023-03-30 21:21:45.502101809,2023-03-30 21:21:45.502101809,2023-03-30 21:21:45.502101809,2023-03-30 21:21:45.502101809,0,0,4,4,6,12916,214,2023-03-30 21:20:46.684352322,2023-03-30 21:20:46.684352322,2023-03-30 21:20:46.684352322,2023-03-30 21:20:46.684352322,2023-03-30 21:21:45.502101809,2023-03-30 21:21:45.502101809,2023-03-30 21:21:45.502101809,2023-03-30 21:21:45.502101809,9344,146,2023-03-30 21:20:46.685050553,2023-03-30 21:20:46.685050553,2023-03-30 21:20:46.685050553,2023-03-30 21:20:46.685050553,2023-03-30 21:21:45.460901520,2023-03-30 21:21:45.460901520,2023-03-30 21:21:45.460901520,2023-03-30 21:21:45.460901520,192.168.88.200,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,146,NIL,NIL,NIL,146,NIL
18, 0,1,13804733603464758206,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,712,12,2023-03-30 21:21:56.618390417,2023-03-30 21:21:56.618390417,2023-03-30 21:21:56.618390417,2023-03-30 21:21:56.618390417,2023-03-30 21:21:58.138415940,2023-03-30 21:21:58.138415940,2023-03-30 21:21:58.138415940,2023-03-30 21:21:58.138415940,0,0,5,4,6,464,8,2023-03-30 21:21:56.618390417,2023-03-30 21:21:56.618390417,2023-03-30 21:21:56.618390417,2023-03-30 21:21:56.618390417,2023-03-30 21:21:58.138415940,2023-03-30 21:21:58.138415940,2023-03-30 21:21:58.138415940,2023-03-30 21:21:58.138415940,248,4,2023-03-30 21:21:56.619313134,2023-03-30 21:21:56.619313134,2023-03-30 21:21:56.619313134,2023-03-30 21:21:56.619313134,2023-03-30 21:21:58.138414265,2023-03-30 21:21:58.138414265,2023-03-30 21:21:58.138414265,2023-03-30 21:21:58.138414265,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
19, 0,1,13804733603464758206,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,712,12,2023-03-30 21:22:10.811018250,2023-03-30 21:22:10.811018250,2023-03-30 21:22:10.811018250,2023-03-30 21:22:10.811018250,2023-03-30 21:22:12.330986402,2023-03-30 21:22:12.330986402,2023-03-30 21:22:12.330986402,2023-03-30 21:22:12.330986402,0,0,5,4,6,464,8,2023-03-30 21:22:10.811018250,2023-03-30 21:22:10.811018250,2023-03-30 21:22:10.811018250,2023-03-30 21:22:10.811018250,2023-03-30 21:22:12.330986402,2023-03-30 21:22:12.330986402,2023-03-30 21:22:12.330986402,2023-03-30 21:22:12.330986402,248,4,2023-03-30 21:22:10.811860441,2023-03-30 21:22:10.811860441,2023-03-30 21:22:10.811860441,2023-03-30 21:22:10.811860441,2023-03-30 21:22:12.330984632,2023-03-30 21:22:12.330984632,2023-03-30 21:22:12.330984632,2023-03-30 21:22:12.330984632,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
20, 0,1,13804733603464758206,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,712,12,2023-03-30 21:22:24.996123317,2023-03-30 21:22:24.996123317,2023-03-30 21:22:24.996123317,2023-03-30 21:22:24.996123317,2023-03-30 21:22:26.518147452,2023-03-30 21:22:26.518147452,2023-03-30 21:22:26.518147452,2023-03-30 21:22:26.518147452,0,0,5,4,6,464,8,2023-03-30 21:22:24.996123317,2023-03-30 21:22:24.996123317,2023-03-30 21:22:24.996123317,2023-03-30 21:22:24.996123317,2023-03-30 21:22:26.518147452,2023-03-30 21:22:26.518147452,2023-03-30 21:22:26.518147452,2023-03-30 21:22:26.518147452,248,4,2023-03-30 21:22:24.997049512,2023-03-30 21:22:24.997049512,2023-03-30 21:22:24.997049512,2023-03-30 21:22:24.997049512,2023-03-30 21:22:26.518058716,2023-03-30 21:22:26.518058716,2023-03-30 21:22:26.518058716,2023-03-30 21:22:26.518058716,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
21, 0,1,17732036128857544588,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,2023-03-30 21:19:42.958704991,137,1,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,0,0,5,4,17,137,1,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,2023-03-30 21:22:31.824569143,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
