EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
0, 0,1,13804733603464758206,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,178,3,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246890052,2023-03-30 21:19:43.246890052,2023-03-30 21:19:43.246890052,2023-03-30 21:19:43.246890052,0,0,5,4,6,116,2,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246889190,2023-03-30 21:19:43.246890052,2023-03-30 21:19:43.246890052,2023-03-30 21:19:43.246890052,2023-03-30 21:19:43.246890052,62,1,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,2023-03-30 21:19:43.246889858,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,1,NIL,NIL,NIL,NIL,1,NIL
1, 0,1,13804733603464758206,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,712,12,2023-03-30 21:19:55.907589332,2023-03-30 21:19:55.907589332,2023-03-30 21:19:55.907589332,2023-03-30 21:19:55.907589332,2023-03-30 21:19:57.425997625,2023-03-30 21:19:57.425997625,2023-03-30 21:19:57.425997625,2023-03-30 21:19:57.425997625,0,0,5,4,6,464,8,2023-03-30 21:19:55.907589332,2023-03-30 21:19:55.907589332,2023-03-30 21:19:55.907589332,2023-03-30 21:19:55.907589332,2023-03-30 21:19:57.425997625,2023-03-30 21:19:57.425997625,2023-03-30 21:19:57.425997625,2023-03-30 21:19:57.425997625,248,4,2023-03-30 21:19:55.908493369,2023-03-30 21:19:55.908493369,2023-03-30 21:19:55.908493369,2023-03-30 21:19:55.908493369,2023-03-30 21:19:57.425996162,2023-03-30 21:19:57.425996162,2023-03-30 21:19:57.425996162,2023-03-30 21:19:57.425996162,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
2, 0,1,13804733603464758206,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,712,12,2023-03-30 21:20:10.092852634,2023-03-30 21:20:10.092852634,2023-03-30 21:20:10.092852634,2023-03-30 21:20:10.092852634,2023-03-30 21:20:11.612500272,2023-03-30 21:20:11.612500272,2023-03-30 21:20:11.612500272,2023-03-30 21:20:11.612500272,0,0,5,4,6,464,8,2023-03-30 21:20:10.092852634,2023-03-30 21:20:10.092852634,2023-03-30 21:20:10.092852634,2023-03-30 21:20:10.092852634,2023-03-30 21:20:11.612500272,2023-03-30 21:20:11.612500272,2023-03-30 21:20:11.612500272,2023-03-30 21:20:11.612500272,248,4,2023-03-30 21:20:10.093690443,2023-03-30 21:20:10.093690443,2023-03-30 21:20:10.093690443,2023-03-30 21:20:10.093690443,2023-03-30 21:20:11.612498417,2023-03-30 21:20:11.612498417,2023-03-30 21:20:11.612498417,2023-03-30 21:20:11.612498417,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
3, 0,1,13804733603464758206,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,712,12,2023-03-30 21:20:24.276698841,2023-03-30 21:20:24.276698841,2023-03-30 21:20:24.276698841,2023-03-30 21:20:24.276698841,2023-03-30 21:20:25.793686622,2023-03-30 21:20:25.793686622,2023-03-30 21:20:25.793686622,2023-03-30 21:20:25.793686622,0,0,5,4,6,464,8,2023-03-30 21:20:24.276698841,2023-03-30 21:20:24.276698841,2023-03-30 21:20:24.276698841,2023-03-30 21:20:24.276698841,2023-03-30 21:20:25.793686622,2023-03-30 21:20:25.793686622,2023-03-30 21:20:25.793686622,2023-03-30 21:20:25.793686622,248,4,2023-03-30 21:20:24.277554057,2023-03-30 21:20:24.277554057,2023-03-30 21:20:24.277554057,2023-03-30 21:20:24.277554057,2023-03-30 21:20:25.793685009,2023-03-30 21:20:25.793685009,2023-03-30 21:20:25.793685009,2023-03-30 21:20:25.793685009,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
4, 0,1,11181893998355425151,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,804,4,2023-03-30 21:20:28.194749687,2023-03-30 21:20:28.194749687,2023-03-30 21:20:28.194749687,2023-03-30 21:20:28.194749687,2023-03-30 21:20:31.207341861,2023-03-30 21:20:31.207341861,2023-03-30 21:20:31.207341861,2023-03-30 21:20:31.207341861,0,0,5,4,17,804,4,2023-03-30 21:20:28.194749687,2023-03-30 21:20:28.194749687,2023-03-30 21:20:28.194749687,2023-03-30 21:20:28.194749687,2023-03-30 21:20:31.207341861,2023-03-30 21:20:31.207341861,2023-03-30 21:20:31.207341861,2023-03-30 21:20:31.207341861,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.200,239.255.255.250,NIL,NIL,NIL,NIL,NIL,57917,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
5, 0,1,17732036128857544588,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,137,1,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,0,0,5,4,17,137,1,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,2023-03-30 21:20:30.762995805,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
6, 0,1,10818837308906651424,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,27816,452,2023-03-30 21:19:45.256777994,2023-03-30 21:19:45.256777994,2023-03-30 21:19:45.256777994,2023-03-30 21:19:45.256777994,2023-03-30 21:20:44.552726724,2023-03-30 21:20:44.552726724,2023-03-30 21:20:44.552726724,2023-03-30 21:20:44.552726724,0,0,4,4,6,16304,272,2023-03-30 21:19:45.256777994,2023-03-30 21:19:45.256777994,2023-03-30 21:19:45.256777994,2023-03-30 21:19:45.256777994,2023-03-30 21:20:44.552726724,2023-03-30 21:20:44.552726724,2023-03-30 21:20:44.552726724,2023-03-30 21:20:44.552726724,11512,180,2023-03-30 21:19:45.257532985,2023-03-30 21:19:45.257532985,2023-03-30 21:19:45.257532985,2023-03-30 21:19:45.257532985,2023-03-30 21:20:44.509479019,2023-03-30 21:20:44.509479019,2023-03-30 21:20:44.509479019,2023-03-30 21:20:44.509479019,192.168.88.200,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,4,177,NIL,NIL,NIL,180,NIL
7, 0,1,11768789151576669133,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,4920,15,2023-03-30 21:19:46.707477629,2023-03-30 21:19:46.707477629,2023-03-30 21:19:46.707477629,2023-03-30 21:19:46.707477629,2023-03-30 21:20:42.217190088,2023-03-30 21:20:42.217190088,2023-03-30 21:20:42.217190088,2023-03-30 21:20:42.217190088,0,0,4,4,17,4920,15,2023-03-30 21:19:46.707477629,2023-03-30 21:19:46.707477629,2023-03-30 21:19:46.707477629,2023-03-30 21:19:46.707477629,2023-03-30 21:20:42.217190088,2023-03-30 21:20:42.217190088,2023-03-30 21:20:42.217190088,2023-03-30 21:20:42.217190088,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
8, 0,1,13804733603464758206,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,712,12,2023-03-30 21:20:38.457293476,2023-03-30 21:20:38.457293476,2023-03-30 21:20:38.457293476,2023-03-30 21:20:38.457293476,2023-03-30 21:20:39.977591023,2023-03-30 21:20:39.977591023,2023-03-30 21:20:39.977591023,2023-03-30 21:20:39.977591023,0,0,5,4,6,464,8,2023-03-30 21:20:38.457293476,2023-03-30 21:20:38.457293476,2023-03-30 21:20:38.457293476,2023-03-30 21:20:38.457293476,2023-03-30 21:20:39.977591023,2023-03-30 21:20:39.977591023,2023-03-30 21:20:39.977591023,2023-03-30 21:20:39.977591023,248,4,2023-03-30 21:20:38.458154260,2023-03-30 21:20:38.458154260,2023-03-30 21:20:38.458154260,2023-03-30 21:20:38.458154260,2023-03-30 21:20:39.977589724,2023-03-30 21:20:39.977589724,2023-03-30 21:20:39.977589724,2023-03-30 21:20:39.977589724,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
9, 0,1,17172376606672867399,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,2023-03-30 21:19:42.931270702,21514,348,2023-03-30 21:19:43.243447568,2023-03-30 21:19:43.243447568,2023-03-30 21:19:43.243447568,2023-03-30 21:19:43.243447568,2023-03-30 21:20:41.532626320,2023-03-30 21:20:41.532626320,2023-03-30 21:20:41.532626320,2023-03-30 21:20:41.532626320,0,0,4,4,6,12490,207,2023-03-30 21:19:43.243447568,2023-03-30 21:19:43.243447568,2023-03-30 21:19:43.243447568,2023-03-30 21:19:43.243447568,2023-03-30 21:20:41.532626320,2023-03-30 21:20:41.532626320,2023-03-30 21:20:41.532626320,2023-03-30 21:20:41.532626320,9024,141,2023-03-30 21:19:43.246880848,2023-03-30 21:19:43.246880848,2023-03-30 21:19:43.246880848,2023-03-30 21:19:43.246880848,2023-03-30 21:20:41.490917149,2023-03-30 21:20:41.490917149,2023-03-30 21:20:41.490917149,2023-03-30 21:20:41.490917149,192.168.88.200,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,142,NIL,NIL,NIL,141,NIL
