EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
0, 0,1,13804733603464758206,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,712,12,2023-03-30 21:19:49.408971618,2023-03-30 21:19:49.408971618,2023-03-30 21:19:49.408971618,2023-03-30 21:19:49.408971618,2023-03-30 21:19:50.931803809,2023-03-30 21:19:50.931803809,2023-03-30 21:19:50.931803809,2023-03-30 21:19:50.931803809,0,0,5,4,6,464,8,2023-03-30 21:19:49.408971618,2023-03-30 21:19:49.408971618,2023-03-30 21:19:49.408971618,2023-03-30 21:19:49.408971618,2023-03-30 21:19:50.931803809,2023-03-30 21:19:50.931803809,2023-03-30 21:19:50.931803809,2023-03-30 21:19:50.931803809,248,4,2023-03-30 21:19:49.409764906,2023-03-30 21:19:49.409764906,2023-03-30 21:19:49.409764906,2023-03-30 21:19:49.409764906,2023-03-30 21:19:50.931802395,2023-03-30 21:19:50.931802395,2023-03-30 21:19:50.931802395,2023-03-30 21:19:50.931802395,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
1, 0,1,13804733603464758206,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,712,12,2023-03-30 21:20:03.609052760,2023-03-30 21:20:03.609052760,2023-03-30 21:20:03.609052760,2023-03-30 21:20:03.609052760,2023-03-30 21:20:05.129749613,2023-03-30 21:20:05.129749613,2023-03-30 21:20:05.129749613,2023-03-30 21:20:05.129749613,0,0,5,4,6,464,8,2023-03-30 21:20:03.609052760,2023-03-30 21:20:03.609052760,2023-03-30 21:20:03.609052760,2023-03-30 21:20:03.609052760,2023-03-30 21:20:05.129749613,2023-03-30 21:20:05.129749613,2023-03-30 21:20:05.129749613,2023-03-30 21:20:05.129749613,248,4,2023-03-30 21:20:03.609912724,2023-03-30 21:20:03.609912724,2023-03-30 21:20:03.609912724,2023-03-30 21:20:03.609912724,2023-03-30 21:20:05.129679040,2023-03-30 21:20:05.129679040,2023-03-30 21:20:05.129679040,2023-03-30 21:20:05.129679040,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
2, 0,1,13804733603464758206,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,712,12,2023-03-30 21:20:17.802451809,2023-03-30 21:20:17.802451809,2023-03-30 21:20:17.802451809,2023-03-30 21:20:17.802451809,2023-03-30 21:20:19.322142658,2023-03-30 21:20:19.322142658,2023-03-30 21:20:19.322142658,2023-03-30 21:20:19.322142658,0,0,5,4,6,464,8,2023-03-30 21:20:17.802451809,2023-03-30 21:20:17.802451809,2023-03-30 21:20:17.802451809,2023-03-30 21:20:17.802451809,2023-03-30 21:20:19.322142658,2023-03-30 21:20:19.322142658,2023-03-30 21:20:19.322142658,2023-03-30 21:20:19.322142658,248,4,2023-03-30 21:20:17.803373117,2023-03-30 21:20:17.803373117,2023-03-30 21:20:17.803373117,2023-03-30 21:20:17.803373117,2023-03-30 21:20:19.322141354,2023-03-30 21:20:19.322141354,2023-03-30 21:20:19.322141354,2023-03-30 21:20:19.322141354,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
3, 0,1,17732036128857544588,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,137,1,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,0,0,5,4,17,137,1,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,2023-03-30 21:20:30.136661589,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
4, 0,1,13804733603464758206,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,712,12,2023-03-30 21:20:31.987306647,2023-03-30 21:20:31.987306647,2023-03-30 21:20:31.987306647,2023-03-30 21:20:31.987306647,2023-03-30 21:20:33.504797624,2023-03-30 21:20:33.504797624,2023-03-30 21:20:33.504797624,2023-03-30 21:20:33.504797624,0,0,5,4,6,464,8,2023-03-30 21:20:31.987306647,2023-03-30 21:20:31.987306647,2023-03-30 21:20:31.987306647,2023-03-30 21:20:31.987306647,2023-03-30 21:20:33.504797624,2023-03-30 21:20:33.504797624,2023-03-30 21:20:33.504797624,2023-03-30 21:20:33.504797624,248,4,2023-03-30 21:20:31.988217675,2023-03-30 21:20:31.988217675,2023-03-30 21:20:31.988217675,2023-03-30 21:20:31.988217675,2023-03-30 21:20:33.504795903,2023-03-30 21:20:33.504795903,2023-03-30 21:20:33.504795903,2023-03-30 21:20:33.504795903,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
5, 0,1,14082149948817047984,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,804,4,2023-03-30 21:20:27.752189998,2023-03-30 21:20:27.752189998,2023-03-30 21:20:27.752189998,2023-03-30 21:20:27.752189998,2023-03-30 21:20:30.756148474,2023-03-30 21:20:30.756148474,2023-03-30 21:20:30.756148474,2023-03-30 21:20:30.756148474,0,0,5,4,17,804,4,2023-03-30 21:20:27.752189998,2023-03-30 21:20:27.752189998,2023-03-30 21:20:27.752189998,2023-03-30 21:20:27.752189998,2023-03-30 21:20:30.756148474,2023-03-30 21:20:30.756148474,2023-03-30 21:20:30.756148474,2023-03-30 21:20:30.756148474,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.200,239.255.255.250,NIL,NIL,NIL,NIL,NIL,58150,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
6, 0,1,10818837308906651424,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,27816,452,2023-03-30 21:19:43.275265470,2023-03-30 21:19:43.275265470,2023-03-30 21:19:43.275265470,2023-03-30 21:19:43.275265470,2023-03-30 21:20:42.601617581,2023-03-30 21:20:42.601617581,2023-03-30 21:20:42.601617581,2023-03-30 21:20:42.601617581,0,0,4,4,6,16304,272,2023-03-30 21:19:43.275265470,2023-03-30 21:19:43.275265470,2023-03-30 21:19:43.275265470,2023-03-30 21:19:43.275265470,2023-03-30 21:20:42.601617581,2023-03-30 21:20:42.601617581,2023-03-30 21:20:42.601617581,2023-03-30 21:20:42.601617581,11512,180,2023-03-30 21:19:43.279938035,2023-03-30 21:19:43.279938035,2023-03-30 21:19:43.279938035,2023-03-30 21:19:43.279938035,2023-03-30 21:20:42.559655624,2023-03-30 21:20:42.559655624,2023-03-30 21:20:42.559655624,2023-03-30 21:20:42.559655624,192.168.88.200,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,4,177,NIL,NIL,NIL,180,NIL
7, 0,1,17172376606672867399,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,21696,351,2023-03-30 21:19:46.795304891,2023-03-30 21:19:46.795304891,2023-03-30 21:19:46.795304891,2023-03-30 21:19:46.795304891,2023-03-30 21:20:46.729672478,2023-03-30 21:20:46.729672478,2023-03-30 21:20:46.729672478,2023-03-30 21:20:46.729672478,0,0,4,4,6,12608,209,2023-03-30 21:19:46.795304891,2023-03-30 21:19:46.795304891,2023-03-30 21:19:46.795304891,2023-03-30 21:19:46.795304891,2023-03-30 21:20:46.729672478,2023-03-30 21:20:46.729672478,2023-03-30 21:20:46.729672478,2023-03-30 21:20:46.729672478,9088,142,2023-03-30 21:19:46.796058898,2023-03-30 21:19:46.796058898,2023-03-30 21:19:46.796058898,2023-03-30 21:19:46.796058898,2023-03-30 21:20:46.685719168,2023-03-30 21:20:46.685719168,2023-03-30 21:20:46.685719168,2023-03-30 21:20:46.685719168,192.168.88.200,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,143,NIL,NIL,NIL,142,NIL
8, 0,1,11768789151576669133,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,5904,18,2023-03-30 21:19:44.103516908,2023-03-30 21:19:44.103516908,2023-03-30 21:19:44.103516908,2023-03-30 21:19:44.103516908,2023-03-30 21:20:42.021058125,2023-03-30 21:20:42.021058125,2023-03-30 21:20:42.021058125,2023-03-30 21:20:42.021058125,0,0,4,4,17,5904,18,2023-03-30 21:19:44.103516908,2023-03-30 21:19:44.103516908,2023-03-30 21:19:44.103516908,2023-03-30 21:19:44.103516908,2023-03-30 21:20:42.021058125,2023-03-30 21:20:42.021058125,2023-03-30 21:20:42.021058125,2023-03-30 21:20:42.021058125,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
9, 0,1,13804733603464758206,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,2023-03-30 21:19:42.933125169,712,12,2023-03-30 21:20:46.173873063,2023-03-30 21:20:46.173873063,2023-03-30 21:20:46.173873063,2023-03-30 21:20:46.173873063,2023-03-30 21:20:47.696328567,2023-03-30 21:20:47.696328567,2023-03-30 21:20:47.696328567,2023-03-30 21:20:47.696328567,0,0,5,4,6,464,8,2023-03-30 21:20:46.173873063,2023-03-30 21:20:46.173873063,2023-03-30 21:20:46.173873063,2023-03-30 21:20:46.173873063,2023-03-30 21:20:47.696328567,2023-03-30 21:20:47.696328567,2023-03-30 21:20:47.696328567,2023-03-30 21:20:47.696328567,248,4,2023-03-30 21:20:46.174661121,2023-03-30 21:20:46.174661121,2023-03-30 21:20:46.174661121,2023-03-30 21:20:46.174661121,2023-03-30 21:20:47.696235710,2023-03-30 21:20:47.696235710,2023-03-30 21:20:47.696235710,2023-03-30 21:20:47.696235710,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
