EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
0, 0,1,13804733603464758206,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,712,12,2023-03-30 21:19:52.937809053,2023-03-30 21:19:52.937809053,2023-03-30 21:19:52.937809053,2023-03-30 21:19:52.937809053,2023-03-30 21:19:54.454934755,2023-03-30 21:19:54.454934755,2023-03-30 21:19:54.454934755,2023-03-30 21:19:54.454934755,0,0,5,4,6,464,8,2023-03-30 21:19:52.937809053,2023-03-30 21:19:52.937809053,2023-03-30 21:19:52.937809053,2023-03-30 21:19:52.937809053,2023-03-30 21:19:54.454934755,2023-03-30 21:19:54.454934755,2023-03-30 21:19:54.454934755,2023-03-30 21:19:54.454934755,248,4,2023-03-30 21:19:52.938707900,2023-03-30 21:19:52.938707900,2023-03-30 21:19:52.938707900,2023-03-30 21:19:52.938707900,2023-03-30 21:19:54.454933492,2023-03-30 21:19:54.454933492,2023-03-30 21:19:54.454933492,2023-03-30 21:19:54.454933492,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
1, 0,1,13804733603464758206,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,712,12,2023-03-30 21:20:07.121838866,2023-03-30 21:20:07.121838866,2023-03-30 21:20:07.121838866,2023-03-30 21:20:07.121838866,2023-03-30 21:20:08.638581228,2023-03-30 21:20:08.638581228,2023-03-30 21:20:08.638581228,2023-03-30 21:20:08.638581228,0,0,5,4,6,464,8,2023-03-30 21:20:07.121838866,2023-03-30 21:20:07.121838866,2023-03-30 21:20:07.121838866,2023-03-30 21:20:07.121838866,2023-03-30 21:20:08.638581228,2023-03-30 21:20:08.638581228,2023-03-30 21:20:08.638581228,2023-03-30 21:20:08.638581228,248,4,2023-03-30 21:20:07.122684024,2023-03-30 21:20:07.122684024,2023-03-30 21:20:07.122684024,2023-03-30 21:20:07.122684024,2023-03-30 21:20:08.638579973,2023-03-30 21:20:08.638579973,2023-03-30 21:20:08.638579973,2023-03-30 21:20:08.638579973,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
2, 0,1,13804733603464758206,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,712,12,2023-03-30 21:20:21.301106564,2023-03-30 21:20:21.301106564,2023-03-30 21:20:21.301106564,2023-03-30 21:20:21.301106564,2023-03-30 21:20:22.819643857,2023-03-30 21:20:22.819643857,2023-03-30 21:20:22.819643857,2023-03-30 21:20:22.819643857,0,0,5,4,6,464,8,2023-03-30 21:20:21.301106564,2023-03-30 21:20:21.301106564,2023-03-30 21:20:21.301106564,2023-03-30 21:20:21.301106564,2023-03-30 21:20:22.819643857,2023-03-30 21:20:22.819643857,2023-03-30 21:20:22.819643857,2023-03-30 21:20:22.819643857,248,4,2023-03-30 21:20:21.302059946,2023-03-30 21:20:21.302059946,2023-03-30 21:20:21.302059946,2023-03-30 21:20:21.302059946,2023-03-30 21:20:22.819642469,2023-03-30 21:20:22.819642469,2023-03-30 21:20:22.819642469,2023-03-30 21:20:22.819642469,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
3, 0,1,17732036128857544588,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,137,1,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,0,0,5,4,17,137,1,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,2023-03-30 21:20:30.966645005,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
4, 0,1,10818837308906651424,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,27816,452,2023-03-30 21:19:43.290304358,2023-03-30 21:19:43.290304358,2023-03-30 21:19:43.290304358,2023-03-30 21:19:43.290304358,2023-03-30 21:20:42.585032420,2023-03-30 21:20:42.585032420,2023-03-30 21:20:42.585032420,2023-03-30 21:20:42.585032420,0,0,4,4,6,16304,272,2023-03-30 21:19:43.290304358,2023-03-30 21:19:43.290304358,2023-03-30 21:19:43.290304358,2023-03-30 21:19:43.290304358,2023-03-30 21:20:42.585032420,2023-03-30 21:20:42.585032420,2023-03-30 21:20:42.585032420,2023-03-30 21:20:42.585032420,11512,180,2023-03-30 21:19:43.294522970,2023-03-30 21:19:43.294522970,2023-03-30 21:19:43.294522970,2023-03-30 21:19:43.294522970,2023-03-30 21:20:42.542310338,2023-03-30 21:20:42.542310338,2023-03-30 21:20:42.542310338,2023-03-30 21:20:42.542310338,192.168.88.200,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,4,177,NIL,NIL,NIL,180,NIL
5, 0,1,13804733603464758206,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,712,12,2023-03-30 21:20:35.482717322,2023-03-30 21:20:35.482717322,2023-03-30 21:20:35.482717322,2023-03-30 21:20:35.482717322,2023-03-30 21:20:37.007880397,2023-03-30 21:20:37.007880397,2023-03-30 21:20:37.007880397,2023-03-30 21:20:37.007880397,0,0,5,4,6,464,8,2023-03-30 21:20:35.482717322,2023-03-30 21:20:35.482717322,2023-03-30 21:20:35.482717322,2023-03-30 21:20:35.482717322,2023-03-30 21:20:37.007880397,2023-03-30 21:20:37.007880397,2023-03-30 21:20:37.007880397,2023-03-30 21:20:37.007880397,248,4,2023-03-30 21:20:35.483534997,2023-03-30 21:20:35.483534997,2023-03-30 21:20:35.483534997,2023-03-30 21:20:35.483534997,2023-03-30 21:20:37.007878648,2023-03-30 21:20:37.007878648,2023-03-30 21:20:37.007878648,2023-03-30 21:20:37.007878648,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
6, 0,1,11768789151576669133,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,5904,18,2023-03-30 21:19:44.013696734,2023-03-30 21:19:44.013696734,2023-03-30 21:19:44.013696734,2023-03-30 21:19:44.013696734,2023-03-30 21:20:42.719334746,2023-03-30 21:20:42.719334746,2023-03-30 21:20:42.719334746,2023-03-30 21:20:42.719334746,0,0,4,4,17,5904,18,2023-03-30 21:19:44.013696734,2023-03-30 21:19:44.013696734,2023-03-30 21:19:44.013696734,2023-03-30 21:19:44.013696734,2023-03-30 21:20:42.719334746,2023-03-30 21:20:42.719334746,2023-03-30 21:20:42.719334746,2023-03-30 21:20:42.719334746,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
7, 0,1,17172376606672867399,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,21696,351,2023-03-30 21:19:50.326738128,2023-03-30 21:19:50.326738128,2023-03-30 21:19:50.326738128,2023-03-30 21:19:50.326738128,2023-03-30 21:20:50.224987312,2023-03-30 21:20:50.224987312,2023-03-30 21:20:50.224987312,2023-03-30 21:20:50.224987312,0,0,4,4,6,12608,209,2023-03-30 21:19:50.326738128,2023-03-30 21:19:50.326738128,2023-03-30 21:19:50.326738128,2023-03-30 21:19:50.326738128,2023-03-30 21:20:50.224987312,2023-03-30 21:20:50.224987312,2023-03-30 21:20:50.224987312,2023-03-30 21:20:50.224987312,9088,142,2023-03-30 21:19:50.327678525,2023-03-30 21:19:50.327678525,2023-03-30 21:19:50.327678525,2023-03-30 21:19:50.327678525,2023-03-30 21:20:50.182711195,2023-03-30 21:20:50.182711195,2023-03-30 21:20:50.182711195,2023-03-30 21:20:50.182711195,192.168.88.200,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,143,NIL,NIL,NIL,142,NIL
8, 0,1,13804733603464758206,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,712,12,2023-03-30 21:20:49.672779654,2023-03-30 21:20:49.672779654,2023-03-30 21:20:49.672779654,2023-03-30 21:20:49.672779654,2023-03-30 21:20:51.190452752,2023-03-30 21:20:51.190452752,2023-03-30 21:20:51.190452752,2023-03-30 21:20:51.190452752,0,0,5,4,6,464,8,2023-03-30 21:20:49.672779654,2023-03-30 21:20:49.672779654,2023-03-30 21:20:49.672779654,2023-03-30 21:20:49.672779654,2023-03-30 21:20:51.190452752,2023-03-30 21:20:51.190452752,2023-03-30 21:20:51.190452752,2023-03-30 21:20:51.190452752,248,4,2023-03-30 21:20:49.673678056,2023-03-30 21:20:49.673678056,2023-03-30 21:20:49.673678056,2023-03-30 21:20:49.673678056,2023-03-30 21:20:51.190451256,2023-03-30 21:20:51.190451256,2023-03-30 21:20:51.190451256,2023-03-30 21:20:51.190451256,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
9, 0,1,13804733603464758206,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,2023-03-30 21:19:42.952629770,712,12,2023-03-30 21:21:03.854011236,2023-03-30 21:21:03.854011236,2023-03-30 21:21:03.854011236,2023-03-30 21:21:03.854011236,2023-03-30 21:21:05.373472719,2023-03-30 21:21:05.373472719,2023-03-30 21:21:05.373472719,2023-03-30 21:21:05.373472719,0,0,5,4,6,464,8,2023-03-30 21:21:03.854011236,2023-03-30 21:21:03.854011236,2023-03-30 21:21:03.854011236,2023-03-30 21:21:03.854011236,2023-03-30 21:21:05.373472719,2023-03-30 21:21:05.373472719,2023-03-30 21:21:05.373472719,2023-03-30 21:21:05.373472719,248,4,2023-03-30 21:21:03.854934572,2023-03-30 21:21:03.854934572,2023-03-30 21:21:03.854934572,2023-03-30 21:21:03.854934572,2023-03-30 21:21:05.373471665,2023-03-30 21:21:05.373471665,2023-03-30 21:21:05.373471665,2023-03-30 21:21:05.373471665,192.168.88.200,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
