EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:20:56.938697736,2023-03-30 21:20:56.938697736,2023-03-30 21:20:56.938697736,2023-03-30 21:20:56.938697736,2023-03-30 21:20:58.462191240,2023-03-30 21:20:58.462191240,2023-03-30 21:20:58.462191240,2023-03-30 21:20:58.462191240,0,0,5,4,6,464,8,2023-03-30 21:20:56.938697736,2023-03-30 21:20:56.938697736,2023-03-30 21:20:56.938697736,2023-03-30 21:20:56.938697736,2023-03-30 21:20:58.462191240,2023-03-30 21:20:58.462191240,2023-03-30 21:20:58.462191240,2023-03-30 21:20:58.462191240,248,4,2023-03-30 21:20:56.939848112,2023-03-30 21:20:56.939848112,2023-03-30 21:20:56.939848112,2023-03-30 21:20:56.939848112,2023-03-30 21:20:58.462111537,2023-03-30 21:20:58.462111537,2023-03-30 21:20:58.462111537,2023-03-30 21:20:58.462111537,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
11, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:21:11.146984056,2023-03-30 21:21:11.146984056,2023-03-30 21:21:11.146984056,2023-03-30 21:21:11.146984056,2023-03-30 21:21:12.669594475,2023-03-30 21:21:12.669594475,2023-03-30 21:21:12.669594475,2023-03-30 21:21:12.669594475,0,0,5,4,6,464,8,2023-03-30 21:21:11.146984056,2023-03-30 21:21:11.146984056,2023-03-30 21:21:11.146984056,2023-03-30 21:21:11.146984056,2023-03-30 21:21:12.669594475,2023-03-30 21:21:12.669594475,2023-03-30 21:21:12.669594475,2023-03-30 21:21:12.669594475,248,4,2023-03-30 21:21:11.148160855,2023-03-30 21:21:11.148160855,2023-03-30 21:21:11.148160855,2023-03-30 21:21:11.148160855,2023-03-30 21:21:12.669514058,2023-03-30 21:21:12.669514058,2023-03-30 21:21:12.669514058,2023-03-30 21:21:12.669514058,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
12, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:21:25.353140570,2023-03-30 21:21:25.353140570,2023-03-30 21:21:25.353140570,2023-03-30 21:21:25.353140570,2023-03-30 21:21:26.877999372,2023-03-30 21:21:26.877999372,2023-03-30 21:21:26.877999372,2023-03-30 21:21:26.877999372,0,0,5,4,6,464,8,2023-03-30 21:21:25.353140570,2023-03-30 21:21:25.353140570,2023-03-30 21:21:25.353140570,2023-03-30 21:21:25.353140570,2023-03-30 21:21:26.877999372,2023-03-30 21:21:26.877999372,2023-03-30 21:21:26.877999372,2023-03-30 21:21:26.877999372,248,4,2023-03-30 21:21:25.354435265,2023-03-30 21:21:25.354435265,2023-03-30 21:21:25.354435265,2023-03-30 21:21:25.354435265,2023-03-30 21:21:26.877918548,2023-03-30 21:21:26.877918548,2023-03-30 21:21:26.877918548,2023-03-30 21:21:26.877918548,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
13, 0,1,17732036128857544588,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,137,1,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,0,0,5,4,17,137,1,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,2023-03-30 21:21:32.056495372,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
14, 0,1,11768789151576669133,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,5904,18,2023-03-30 21:20:43.830146996,2023-03-30 21:20:43.830146996,2023-03-30 21:20:43.830146996,2023-03-30 21:20:43.830146996,2023-03-30 21:21:38.101143703,2023-03-30 21:21:38.101143703,2023-03-30 21:21:38.101143703,2023-03-30 21:21:38.101143703,0,0,4,4,17,5904,18,2023-03-30 21:20:43.830146996,2023-03-30 21:20:43.830146996,2023-03-30 21:20:43.830146996,2023-03-30 21:20:43.830146996,2023-03-30 21:21:38.101143703,2023-03-30 21:21:38.101143703,2023-03-30 21:21:38.101143703,2023-03-30 21:21:38.101143703,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
15, 0,1,10818837308906651424,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,27816,452,2023-03-30 21:20:46.271981367,2023-03-30 21:20:46.271981367,2023-03-30 21:20:46.271981367,2023-03-30 21:20:46.271981367,2023-03-30 21:21:45.664883669,2023-03-30 21:21:45.664883669,2023-03-30 21:21:45.664883669,2023-03-30 21:21:45.664883669,0,0,4,4,6,16304,272,2023-03-30 21:20:46.271981367,2023-03-30 21:20:46.271981367,2023-03-30 21:20:46.271981367,2023-03-30 21:20:46.271981367,2023-03-30 21:21:45.664883669,2023-03-30 21:21:45.664883669,2023-03-30 21:21:45.664883669,2023-03-30 21:21:45.664883669,11512,180,2023-03-30 21:20:46.273258033,2023-03-30 21:20:46.273258033,2023-03-30 21:20:46.273258033,2023-03-30 21:20:46.273258033,2023-03-30 21:21:45.621579166,2023-03-30 21:21:45.621579166,2023-03-30 21:21:45.621579166,2023-03-30 21:21:45.621579166,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,4,176,NIL,NIL,NIL,180,NIL
16, 0,1,17172376606672867399,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,22260,360,2023-03-30 21:20:43.745768549,2023-03-30 21:20:43.745768549,2023-03-30 21:20:43.745768549,2023-03-30 21:20:43.745768549,2023-03-30 21:21:42.641076733,2023-03-30 21:21:42.641076733,2023-03-30 21:21:42.641076733,2023-03-30 21:21:42.641076733,0,0,4,4,6,12916,214,2023-03-30 21:20:43.745768549,2023-03-30 21:20:43.745768549,2023-03-30 21:20:43.745768549,2023-03-30 21:20:43.745768549,2023-03-30 21:21:42.641076733,2023-03-30 21:21:42.641076733,2023-03-30 21:21:42.641076733,2023-03-30 21:21:42.641076733,9344,146,2023-03-30 21:20:43.746665406,2023-03-30 21:20:43.746665406,2023-03-30 21:20:43.746665406,2023-03-30 21:20:43.746665406,2023-03-30 21:21:42.599661270,2023-03-30 21:21:42.599661270,2023-03-30 21:21:42.599661270,2023-03-30 21:21:42.599661270,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,146,NIL,NIL,NIL,146,NIL
17, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:21:39.558064721,2023-03-30 21:21:39.558064721,2023-03-30 21:21:39.558064721,2023-03-30 21:21:39.558064721,2023-03-30 21:21:41.083212170,2023-03-30 21:21:41.083212170,2023-03-30 21:21:41.083212170,2023-03-30 21:21:41.083212170,0,0,5,4,6,464,8,2023-03-30 21:21:39.558064721,2023-03-30 21:21:39.558064721,2023-03-30 21:21:39.558064721,2023-03-30 21:21:39.558064721,2023-03-30 21:21:41.083212170,2023-03-30 21:21:41.083212170,2023-03-30 21:21:41.083212170,2023-03-30 21:21:41.083212170,248,4,2023-03-30 21:21:39.559134614,2023-03-30 21:21:39.559134614,2023-03-30 21:21:39.559134614,2023-03-30 21:21:39.559134614,2023-03-30 21:21:41.083210517,2023-03-30 21:21:41.083210517,2023-03-30 21:21:41.083210517,2023-03-30 21:21:41.083210517,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
18, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:21:53.766691964,2023-03-30 21:21:53.766691964,2023-03-30 21:21:53.766691964,2023-03-30 21:21:53.766691964,2023-03-30 21:21:55.292756587,2023-03-30 21:21:55.292756587,2023-03-30 21:21:55.292756587,2023-03-30 21:21:55.292756587,0,0,5,4,6,464,8,2023-03-30 21:21:53.766691964,2023-03-30 21:21:53.766691964,2023-03-30 21:21:53.766691964,2023-03-30 21:21:53.766691964,2023-03-30 21:21:55.292756587,2023-03-30 21:21:55.292756587,2023-03-30 21:21:55.292756587,2023-03-30 21:21:55.292756587,248,4,2023-03-30 21:21:53.767881713,2023-03-30 21:21:53.767881713,2023-03-30 21:21:53.767881713,2023-03-30 21:21:53.767881713,2023-03-30 21:21:55.292640660,2023-03-30 21:21:55.292640660,2023-03-30 21:21:55.292640660,2023-03-30 21:21:55.292640660,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
19, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:22:07.976252800,2023-03-30 21:22:07.976252800,2023-03-30 21:22:07.976252800,2023-03-30 21:22:07.976252800,2023-03-30 21:22:09.499779586,2023-03-30 21:22:09.499779586,2023-03-30 21:22:09.499779586,2023-03-30 21:22:09.499779586,0,0,5,4,6,464,8,2023-03-30 21:22:07.976252800,2023-03-30 21:22:07.976252800,2023-03-30 21:22:07.976252800,2023-03-30 21:22:07.976252800,2023-03-30 21:22:09.499779586,2023-03-30 21:22:09.499779586,2023-03-30 21:22:09.499779586,2023-03-30 21:22:09.499779586,248,4,2023-03-30 21:22:07.977313660,2023-03-30 21:22:07.977313660,2023-03-30 21:22:07.977313660,2023-03-30 21:22:07.977313660,2023-03-30 21:22:09.499777968,2023-03-30 21:22:09.499777968,2023-03-30 21:22:09.499777968,2023-03-30 21:22:09.499777968,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
20, 0,1,13804733603464758206,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,712,12,2023-03-30 21:22:22.184446718,2023-03-30 21:22:22.184446718,2023-03-30 21:22:22.184446718,2023-03-30 21:22:22.184446718,2023-03-30 21:22:23.708978114,2023-03-30 21:22:23.708978114,2023-03-30 21:22:23.708978114,2023-03-30 21:22:23.708978114,0,0,5,4,6,464,8,2023-03-30 21:22:22.184446718,2023-03-30 21:22:22.184446718,2023-03-30 21:22:22.184446718,2023-03-30 21:22:22.184446718,2023-03-30 21:22:23.708978114,2023-03-30 21:22:23.708978114,2023-03-30 21:22:23.708978114,2023-03-30 21:22:23.708978114,248,4,2023-03-30 21:22:22.185401458,2023-03-30 21:22:22.185401458,2023-03-30 21:22:22.185401458,2023-03-30 21:22:22.185401458,2023-03-30 21:22:23.708915529,2023-03-30 21:22:23.708915529,2023-03-30 21:22:23.708915529,2023-03-30 21:22:23.708915529,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
21, 0,1,17732036128857544588,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,2023-03-30 21:19:42.980759763,137,1,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,0,0,5,4,17,137,1,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,2023-03-30 21:22:32.058110042,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
