EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
51, 0,1,13804733603464758206,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,712,12,2023-03-30 21:25:40.798487195,2023-03-30 21:25:40.798487195,2023-03-30 21:25:40.798487195,2023-03-30 21:25:40.798487195,2023-03-30 21:25:42.321031352,2023-03-30 21:25:42.321031352,2023-03-30 21:25:42.321031352,2023-03-30 21:25:42.321031352,0,0,5,4,6,464,8,2023-03-30 21:25:40.798487195,2023-03-30 21:25:40.798487195,2023-03-30 21:25:40.798487195,2023-03-30 21:25:40.798487195,2023-03-30 21:25:42.321031352,2023-03-30 21:25:42.321031352,2023-03-30 21:25:42.321031352,2023-03-30 21:25:42.321031352,248,4,2023-03-30 21:25:40.799284078,2023-03-30 21:25:40.799284078,2023-03-30 21:25:40.799284078,2023-03-30 21:25:40.799284078,2023-03-30 21:25:42.321029723,2023-03-30 21:25:42.321029723,2023-03-30 21:25:42.321029723,2023-03-30 21:25:42.321029723,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
52, 0,1,11768789151576669133,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,5576,17,2023-03-30 21:24:56.470287754,2023-03-30 21:24:56.470287754,2023-03-30 21:24:56.470287754,2023-03-30 21:24:56.470287754,2023-03-30 21:25:56.293178030,2023-03-30 21:25:56.293178030,2023-03-30 21:25:56.293178030,2023-03-30 21:25:56.293178030,0,0,4,4,17,5576,17,2023-03-30 21:24:56.470287754,2023-03-30 21:24:56.470287754,2023-03-30 21:24:56.470287754,2023-03-30 21:24:56.470287754,2023-03-30 21:25:56.293178030,2023-03-30 21:25:56.293178030,2023-03-30 21:25:56.293178030,2023-03-30 21:25:56.293178030,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
53, 0,1,13804733603464758206,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,712,12,2023-03-30 21:25:54.995729249,2023-03-30 21:25:54.995729249,2023-03-30 21:25:54.995729249,2023-03-30 21:25:54.995729249,2023-03-30 21:25:56.516601115,2023-03-30 21:25:56.516601115,2023-03-30 21:25:56.516601115,2023-03-30 21:25:56.516601115,0,0,5,4,6,464,8,2023-03-30 21:25:54.995729249,2023-03-30 21:25:54.995729249,2023-03-30 21:25:54.995729249,2023-03-30 21:25:54.995729249,2023-03-30 21:25:56.516601115,2023-03-30 21:25:56.516601115,2023-03-30 21:25:56.516601115,2023-03-30 21:25:56.516601115,248,4,2023-03-30 21:25:54.996599033,2023-03-30 21:25:54.996599033,2023-03-30 21:25:54.996599033,2023-03-30 21:25:54.996599033,2023-03-30 21:25:56.516599605,2023-03-30 21:25:56.516599605,2023-03-30 21:25:56.516599605,2023-03-30 21:25:56.516599605,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
54, 0,1,17172376606672867399,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,22260,360,2023-03-30 21:24:59.231711867,2023-03-30 21:24:59.231711867,2023-03-30 21:24:59.231711867,2023-03-30 21:24:59.231711867,2023-03-30 21:25:58.074166801,2023-03-30 21:25:58.074166801,2023-03-30 21:25:58.074166801,2023-03-30 21:25:58.074166801,0,0,4,4,6,12916,214,2023-03-30 21:24:59.231711867,2023-03-30 21:24:59.231711867,2023-03-30 21:24:59.231711867,2023-03-30 21:24:59.231711867,2023-03-30 21:25:58.074166801,2023-03-30 21:25:58.074166801,2023-03-30 21:25:58.074166801,2023-03-30 21:25:58.074166801,9344,146,2023-03-30 21:24:59.232503588,2023-03-30 21:24:59.232503588,2023-03-30 21:24:59.232503588,2023-03-30 21:24:59.232503588,2023-03-30 21:25:58.029763578,2023-03-30 21:25:58.029763578,2023-03-30 21:25:58.029763578,2023-03-30 21:25:58.029763578,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,51212,502,NIL,769,0,0,1,NIL,146,NIL,NIL,NIL,146,NIL
55, 0,1,13804733603464758206,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,712,12,2023-03-30 21:26:09.187934979,2023-03-30 21:26:09.187934979,2023-03-30 21:26:09.187934979,2023-03-30 21:26:09.187934979,2023-03-30 21:26:10.709615573,2023-03-30 21:26:10.709615573,2023-03-30 21:26:10.709615573,2023-03-30 21:26:10.709615573,0,0,5,4,6,464,8,2023-03-30 21:26:09.187934979,2023-03-30 21:26:09.187934979,2023-03-30 21:26:09.187934979,2023-03-30 21:26:09.187934979,2023-03-30 21:26:10.709615573,2023-03-30 21:26:10.709615573,2023-03-30 21:26:10.709615573,2023-03-30 21:26:10.709615573,248,4,2023-03-30 21:26:09.188759482,2023-03-30 21:26:09.188759482,2023-03-30 21:26:09.188759482,2023-03-30 21:26:09.188759482,2023-03-30 21:26:10.709614288,2023-03-30 21:26:10.709614288,2023-03-30 21:26:10.709614288,2023-03-30 21:26:10.709614288,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
56, 0,1,13804733603464758206,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,712,12,2023-03-30 21:26:23.382901819,2023-03-30 21:26:23.382901819,2023-03-30 21:26:23.382901819,2023-03-30 21:26:23.382901819,2023-03-30 21:26:24.903942189,2023-03-30 21:26:24.903942189,2023-03-30 21:26:24.903942189,2023-03-30 21:26:24.903942189,0,0,5,4,6,464,8,2023-03-30 21:26:23.382901819,2023-03-30 21:26:23.382901819,2023-03-30 21:26:23.382901819,2023-03-30 21:26:23.382901819,2023-03-30 21:26:24.903942189,2023-03-30 21:26:24.903942189,2023-03-30 21:26:24.903942189,2023-03-30 21:26:24.903942189,248,4,2023-03-30 21:26:23.383839334,2023-03-30 21:26:23.383839334,2023-03-30 21:26:23.383839334,2023-03-30 21:26:23.383839334,2023-03-30 21:26:24.903876368,2023-03-30 21:26:24.903876368,2023-03-30 21:26:24.903876368,2023-03-30 21:26:24.903876368,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
57, 0,1,17732036128857544588,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,137,1,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,0,0,5,4,17,137,1,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,2023-03-30 21:26:30.685360264,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
58, 0,1,13804733603464758206,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,712,12,2023-03-30 21:26:37.578254271,2023-03-30 21:26:37.578254271,2023-03-30 21:26:37.578254271,2023-03-30 21:26:37.578254271,2023-03-30 21:26:39.099079180,2023-03-30 21:26:39.099079180,2023-03-30 21:26:39.099079180,2023-03-30 21:26:39.099079180,0,0,5,4,6,464,8,2023-03-30 21:26:37.578254271,2023-03-30 21:26:37.578254271,2023-03-30 21:26:37.578254271,2023-03-30 21:26:37.578254271,2023-03-30 21:26:39.099079180,2023-03-30 21:26:39.099079180,2023-03-30 21:26:39.099079180,2023-03-30 21:26:39.099079180,248,4,2023-03-30 21:26:37.579075235,2023-03-30 21:26:37.579075235,2023-03-30 21:26:37.579075235,2023-03-30 21:26:37.579075235,2023-03-30 21:26:39.099077770,2023-03-30 21:26:39.099077770,2023-03-30 21:26:39.099077770,2023-03-30 21:26:39.099077770,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,55182,502,NIL,769,0,0,1,4,NIL,NIL,NIL,NIL,4,NIL
59, 0,1,10818837308906651424,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,26762,435,2023-03-30 21:25:51.377070697,2023-03-30 21:25:51.377070697,2023-03-30 21:25:51.377070697,2023-03-30 21:25:51.377070697,2023-03-30 21:26:51.272278692,2023-03-30 21:26:51.272278692,2023-03-30 21:26:51.272278692,2023-03-30 21:26:51.272278692,0,0,4,4,6,15700,262,2023-03-30 21:25:51.377070697,2023-03-30 21:25:51.377070697,2023-03-30 21:25:51.377070697,2023-03-30 21:25:51.377070697,2023-03-30 21:26:51.272278692,2023-03-30 21:26:51.272278692,2023-03-30 21:26:51.272278692,2023-03-30 21:26:51.272278692,11062,173,2023-03-30 21:25:51.377854157,2023-03-30 21:25:51.377854157,2023-03-30 21:25:51.377854157,2023-03-30 21:25:51.377854157,2023-03-30 21:26:51.272168387,2023-03-30 21:26:51.272168387,2023-03-30 21:26:51.272168387,2023-03-30 21:26:51.272168387,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,57380,502,NIL,769,0,0,1,5,168,NIL,NIL,NIL,173,NIL
60, 0,1,11768789151576669133,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,2023-03-30 21:19:42.948292023,7544,23,2023-03-30 21:25:58.866045033,2023-03-30 21:25:58.866045033,2023-03-30 21:25:58.866045033,2023-03-30 21:25:58.866045033,2023-03-30 21:26:54.805331734,2023-03-30 21:26:54.805331734,2023-03-30 21:26:54.805331734,2023-03-30 21:26:54.805331734,0,0,4,4,17,7544,23,2023-03-30 21:25:58.866045033,2023-03-30 21:25:58.866045033,2023-03-30 21:25:58.866045033,2023-03-30 21:25:58.866045033,2023-03-30 21:26:54.805331734,2023-03-30 21:26:54.805331734,2023-03-30 21:26:54.805331734,2023-03-30 21:26:54.805331734,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
