EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,18136790995709112452,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2872,46,2023-03-30 21:20:52.596087458,2023-03-30 21:20:52.596087458,2023-03-30 21:20:52.596087458,2023-03-30 21:20:52.596087458,2023-03-30 21:21:02.956836804,2023-03-30 21:21:02.956836804,2023-03-30 21:21:02.956836804,2023-03-30 21:21:02.956836804,0,0,5,4,6,1592,26,2023-03-30 21:20:52.596087458,2023-03-30 21:20:52.596087458,2023-03-30 21:20:52.596087458,2023-03-30 21:20:52.596087458,2023-03-30 21:21:02.956836804,2023-03-30 21:21:02.956836804,2023-03-30 21:21:02.956836804,2023-03-30 21:21:02.956836804,1280,20,2023-03-30 21:20:52.597054400,2023-03-30 21:20:52.597054400,2023-03-30 21:20:52.597054400,2023-03-30 21:20:52.597054400,2023-03-30 21:21:02.911293730,2023-03-30 21:21:02.911293730,2023-03-30 21:21:02.911293730,2023-03-30 21:21:02.911293730,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,39428,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
11, 0,1,17732036128857544588,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,137,1,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,0,0,5,4,17,137,1,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,2023-03-30 21:21:13.950828130,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
12, 0,1,15846425506523960898,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,32876,529,2023-03-30 21:21:10.022199955,2023-03-30 21:21:10.022199955,2023-03-30 21:21:10.022199955,2023-03-30 21:21:10.022199955,2023-03-30 21:21:14.684696695,2023-03-30 21:21:14.684696695,2023-03-30 21:21:14.684696695,2023-03-30 21:21:14.684696695,0,0,5,4,6,18796,309,2023-03-30 21:21:10.022199955,2023-03-30 21:21:10.022199955,2023-03-30 21:21:10.022199955,2023-03-30 21:21:10.022199955,2023-03-30 21:21:14.684696695,2023-03-30 21:21:14.684696695,2023-03-30 21:21:14.684696695,2023-03-30 21:21:14.684696695,14080,220,2023-03-30 21:21:10.023057099,2023-03-30 21:21:10.023057099,2023-03-30 21:21:10.023057099,2023-03-30 21:21:10.023057099,2023-03-30 21:21:14.684557455,2023-03-30 21:21:14.684557455,2023-03-30 21:21:14.684557455,2023-03-30 21:21:14.684557455,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,45346,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
13, 0,1,11980760398780474707,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,4312,70,2023-03-30 21:21:14.685882999,2023-03-30 21:21:14.685882999,2023-03-30 21:21:14.685882999,2023-03-30 21:21:14.685882999,2023-03-30 21:21:28.104805968,2023-03-30 21:21:28.104805968,2023-03-30 21:21:28.104805968,2023-03-30 21:21:28.104805968,0,0,5,4,6,2520,42,2023-03-30 21:21:14.685882999,2023-03-30 21:21:14.685882999,2023-03-30 21:21:14.685882999,2023-03-30 21:21:14.685882999,2023-03-30 21:21:28.104805968,2023-03-30 21:21:28.104805968,2023-03-30 21:21:28.104805968,2023-03-30 21:21:28.104805968,1792,28,2023-03-30 21:21:14.686687126,2023-03-30 21:21:14.686687126,2023-03-30 21:21:14.686687126,2023-03-30 21:21:14.686687126,2023-03-30 21:21:28.063460831,2023-03-30 21:21:28.063460831,2023-03-30 21:21:28.063460831,2023-03-30 21:21:28.063460831,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,37776,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
14, 0,1,18136790995709112452,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2872,46,2023-03-30 21:21:17.704844222,2023-03-30 21:21:17.704844222,2023-03-30 21:21:17.704844222,2023-03-30 21:21:17.704844222,2023-03-30 21:21:28.052772308,2023-03-30 21:21:28.052772308,2023-03-30 21:21:28.052772308,2023-03-30 21:21:28.052772308,0,0,5,4,6,1592,26,2023-03-30 21:21:17.704844222,2023-03-30 21:21:17.704844222,2023-03-30 21:21:17.704844222,2023-03-30 21:21:17.704844222,2023-03-30 21:21:28.052772308,2023-03-30 21:21:28.052772308,2023-03-30 21:21:28.052772308,2023-03-30 21:21:28.052772308,1280,20,2023-03-30 21:21:17.705651374,2023-03-30 21:21:17.705651374,2023-03-30 21:21:17.705651374,2023-03-30 21:21:17.705651374,2023-03-30 21:21:28.009080027,2023-03-30 21:21:28.009080027,2023-03-30 21:21:28.009080027,2023-03-30 21:21:28.009080027,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,39428,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
15, 0,1,11768789151576669133,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,4920,15,2023-03-30 21:20:43.726281676,2023-03-30 21:20:43.726281676,2023-03-30 21:20:43.726281676,2023-03-30 21:20:43.726281676,2023-03-30 21:21:42.699664979,2023-03-30 21:21:42.699664979,2023-03-30 21:21:42.699664979,2023-03-30 21:21:42.699664979,0,0,4,4,17,4920,15,2023-03-30 21:20:43.726281676,2023-03-30 21:20:43.726281676,2023-03-30 21:20:43.726281676,2023-03-30 21:20:43.726281676,2023-03-30 21:21:42.699664979,2023-03-30 21:21:42.699664979,2023-03-30 21:21:42.699664979,2023-03-30 21:21:42.699664979,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
16, 0,1,15846425506523960898,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,33622,541,2023-03-30 21:21:35.121871421,2023-03-30 21:21:35.121871421,2023-03-30 21:21:35.121871421,2023-03-30 21:21:35.121871421,2023-03-30 21:21:39.891022558,2023-03-30 21:21:39.891022558,2023-03-30 21:21:39.891022558,2023-03-30 21:21:39.891022558,0,0,5,4,6,19222,316,2023-03-30 21:21:35.121871421,2023-03-30 21:21:35.121871421,2023-03-30 21:21:35.121871421,2023-03-30 21:21:35.121871421,2023-03-30 21:21:39.891022558,2023-03-30 21:21:39.891022558,2023-03-30 21:21:39.891022558,2023-03-30 21:21:39.891022558,14400,225,2023-03-30 21:21:35.122564044,2023-03-30 21:21:35.122564044,2023-03-30 21:21:35.122564044,2023-03-30 21:21:35.122564044,2023-03-30 21:21:39.890849319,2023-03-30 21:21:39.890849319,2023-03-30 21:21:39.890849319,2023-03-30 21:21:39.890849319,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,45346,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
17, 0,1,11971843511494579551,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,804,4,2023-03-30 21:21:36.791360380,2023-03-30 21:21:36.791360380,2023-03-30 21:21:36.791360380,2023-03-30 21:21:36.791360380,2023-03-30 21:21:39.812544537,2023-03-30 21:21:39.812544537,2023-03-30 21:21:39.812544537,2023-03-30 21:21:39.812544537,0,0,5,4,17,804,4,2023-03-30 21:21:36.791360380,2023-03-30 21:21:36.791360380,2023-03-30 21:21:36.791360380,2023-03-30 21:21:36.791360380,2023-03-30 21:21:39.812544537,2023-03-30 21:21:39.812544537,2023-03-30 21:21:39.812544537,2023-03-30 21:21:39.812544537,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,239.255.255.250,NIL,NIL,NIL,NIL,NIL,52583,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
18, 0,1,14234342636854629582,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,25022,415,2023-03-30 21:20:52.592109627,2023-03-30 21:20:52.592109627,2023-03-30 21:20:52.592109627,2023-03-30 21:20:52.592109627,2023-03-30 21:21:42.968771666,2023-03-30 21:21:42.968771666,2023-03-30 21:21:42.968771666,2023-03-30 21:21:42.968771666,0,0,4,4,6,15540,264,2023-03-30 21:20:52.592109627,2023-03-30 21:20:52.592109627,2023-03-30 21:20:52.592109627,2023-03-30 21:20:52.592109627,2023-03-30 21:21:42.968771666,2023-03-30 21:21:42.968771666,2023-03-30 21:21:42.968771666,2023-03-30 21:21:42.968771666,9482,151,2023-03-30 21:20:52.592836878,2023-03-30 21:20:52.592836878,2023-03-30 21:20:52.592836878,2023-03-30 21:20:52.592836878,2023-03-30 21:21:42.926690486,2023-03-30 21:21:42.926690486,2023-03-30 21:21:42.926690486,2023-03-30 21:21:42.926690486,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,57172,502,NIL,769,0,0,1,91,60,NIL,NIL,NIL,151,NIL
19, 0,1,11980760398780474707,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,4312,70,2023-03-30 21:21:39.892147495,2023-03-30 21:21:39.892147495,2023-03-30 21:21:39.892147495,2023-03-30 21:21:39.892147495,2023-03-30 21:21:53.320834626,2023-03-30 21:21:53.320834626,2023-03-30 21:21:53.320834626,2023-03-30 21:21:53.320834626,0,0,5,4,6,2520,42,2023-03-30 21:21:39.892147495,2023-03-30 21:21:39.892147495,2023-03-30 21:21:39.892147495,2023-03-30 21:21:39.892147495,2023-03-30 21:21:53.320834626,2023-03-30 21:21:53.320834626,2023-03-30 21:21:53.320834626,2023-03-30 21:21:53.320834626,1792,28,2023-03-30 21:21:39.892908443,2023-03-30 21:21:39.892908443,2023-03-30 21:21:39.892908443,2023-03-30 21:21:39.892908443,2023-03-30 21:21:53.277562689,2023-03-30 21:21:53.277562689,2023-03-30 21:21:53.277562689,2023-03-30 21:21:53.277562689,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,37776,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
20, 0,1,18136790995709112452,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2023-03-30 21:19:42.858127024,2872,46,2023-03-30 21:21:42.911955852,2023-03-30 21:21:42.911955852,2023-03-30 21:21:42.911955852,2023-03-30 21:21:42.911955852,2023-03-30 21:21:53.264735047,2023-03-30 21:21:53.264735047,2023-03-30 21:21:53.264735047,2023-03-30 21:21:53.264735047,0,0,5,4,6,1592,26,2023-03-30 21:21:42.911955852,2023-03-30 21:21:42.911955852,2023-03-30 21:21:42.911955852,2023-03-30 21:21:42.911955852,2023-03-30 21:21:53.264735047,2023-03-30 21:21:53.264735047,2023-03-30 21:21:53.264735047,2023-03-30 21:21:53.264735047,1280,20,2023-03-30 21:21:42.912752676,2023-03-30 21:21:42.912752676,2023-03-30 21:21:42.912752676,2023-03-30 21:21:42.912752676,2023-03-30 21:21:53.223846346,2023-03-30 21:21:53.223846346,2023-03-30 21:21:53.223846346,2023-03-30 21:21:53.223846346,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,39428,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
