EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
0, 0,1,14200178049540473007,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,29892,481,2023-03-30 21:19:47.485327587,2023-03-30 21:19:47.485327587,2023-03-30 21:19:47.485327587,2023-03-30 21:19:47.485327587,2023-03-30 21:19:51.713681340,2023-03-30 21:19:51.713681340,2023-03-30 21:19:51.713681340,2023-03-30 21:19:51.713681340,0,0,5,4,6,17092,281,2023-03-30 21:19:47.485327587,2023-03-30 21:19:47.485327587,2023-03-30 21:19:47.485327587,2023-03-30 21:19:47.485327587,2023-03-30 21:19:51.713681340,2023-03-30 21:19:51.713681340,2023-03-30 21:19:51.713681340,2023-03-30 21:19:51.713681340,12800,200,2023-03-30 21:19:47.486230449,2023-03-30 21:19:47.486230449,2023-03-30 21:19:47.486230449,2023-03-30 21:19:47.486230449,2023-03-30 21:19:51.713482933,2023-03-30 21:19:51.713482933,2023-03-30 21:19:51.713482933,2023-03-30 21:19:51.713482933,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,35792,502,NIL,769,0,0,1,NIL,200,NIL,NIL,NIL,200,NIL
1, 0,1,10709169667496868617,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2872,46,2023-03-30 21:19:54.735139908,2023-03-30 21:19:54.735139908,2023-03-30 21:19:54.735139908,2023-03-30 21:19:54.735139908,2023-03-30 21:20:05.087790446,2023-03-30 21:20:05.087790446,2023-03-30 21:20:05.087790446,2023-03-30 21:20:05.087790446,0,0,5,4,6,1592,26,2023-03-30 21:19:54.735139908,2023-03-30 21:19:54.735139908,2023-03-30 21:19:54.735139908,2023-03-30 21:19:54.735139908,2023-03-30 21:20:05.087790446,2023-03-30 21:20:05.087790446,2023-03-30 21:20:05.087790446,2023-03-30 21:20:05.087790446,1280,20,2023-03-30 21:19:54.735931731,2023-03-30 21:19:54.735931731,2023-03-30 21:19:54.735931731,2023-03-30 21:19:54.735931731,2023-03-30 21:20:05.045634578,2023-03-30 21:20:05.045634578,2023-03-30 21:20:05.045634578,2023-03-30 21:20:05.045634578,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,58908,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
2, 0,1,12253390184780158821,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,4312,70,2023-03-30 21:19:51.714822448,2023-03-30 21:19:51.714822448,2023-03-30 21:19:51.714822448,2023-03-30 21:19:51.714822448,2023-03-30 21:20:05.139783567,2023-03-30 21:20:05.139783567,2023-03-30 21:20:05.139783567,2023-03-30 21:20:05.139783567,0,0,5,4,6,2520,42,2023-03-30 21:19:51.714822448,2023-03-30 21:19:51.714822448,2023-03-30 21:19:51.714822448,2023-03-30 21:19:51.714822448,2023-03-30 21:20:05.139783567,2023-03-30 21:20:05.139783567,2023-03-30 21:20:05.139783567,2023-03-30 21:20:05.139783567,1792,28,2023-03-30 21:19:51.715620051,2023-03-30 21:19:51.715620051,2023-03-30 21:19:51.715620051,2023-03-30 21:19:51.715620051,2023-03-30 21:20:05.098690282,2023-03-30 21:20:05.098690282,2023-03-30 21:20:05.098690282,2023-03-30 21:20:05.098690282,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,45390,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
3, 0,1,17732036128857544588,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,137,1,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,0,0,5,4,17,137,1,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,2023-03-30 21:20:15.474451580,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
4, 0,1,14200178049540473007,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,33622,541,2023-03-30 21:20:12.156820790,2023-03-30 21:20:12.156820790,2023-03-30 21:20:12.156820790,2023-03-30 21:20:12.156820790,2023-03-30 21:20:16.909982134,2023-03-30 21:20:16.909982134,2023-03-30 21:20:16.909982134,2023-03-30 21:20:16.909982134,0,0,5,4,6,19222,316,2023-03-30 21:20:12.156820790,2023-03-30 21:20:12.156820790,2023-03-30 21:20:12.156820790,2023-03-30 21:20:12.156820790,2023-03-30 21:20:16.909982134,2023-03-30 21:20:16.909982134,2023-03-30 21:20:16.909982134,2023-03-30 21:20:16.909982134,14400,225,2023-03-30 21:20:12.157740680,2023-03-30 21:20:12.157740680,2023-03-30 21:20:12.157740680,2023-03-30 21:20:12.157740680,2023-03-30 21:20:16.909779990,2023-03-30 21:20:16.909779990,2023-03-30 21:20:16.909779990,2023-03-30 21:20:16.909779990,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,35792,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
5, 0,1,10709169667496868617,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2872,46,2023-03-30 21:20:19.931375174,2023-03-30 21:20:19.931375174,2023-03-30 21:20:19.931375174,2023-03-30 21:20:19.931375174,2023-03-30 21:20:30.283905663,2023-03-30 21:20:30.283905663,2023-03-30 21:20:30.283905663,2023-03-30 21:20:30.283905663,0,0,5,4,6,1592,26,2023-03-30 21:20:19.931375174,2023-03-30 21:20:19.931375174,2023-03-30 21:20:19.931375174,2023-03-30 21:20:19.931375174,2023-03-30 21:20:30.283905663,2023-03-30 21:20:30.283905663,2023-03-30 21:20:30.283905663,2023-03-30 21:20:30.283905663,1280,20,2023-03-30 21:20:19.932298586,2023-03-30 21:20:19.932298586,2023-03-30 21:20:19.932298586,2023-03-30 21:20:19.932298586,2023-03-30 21:20:30.242074505,2023-03-30 21:20:30.242074505,2023-03-30 21:20:30.242074505,2023-03-30 21:20:30.242074505,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,58908,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
6, 0,1,11768789151576669133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,5248,16,2023-03-30 21:19:43.270589616,2023-03-30 21:19:43.270589616,2023-03-30 21:19:43.270589616,2023-03-30 21:19:43.270589616,2023-03-30 21:20:42.263554673,2023-03-30 21:20:42.263554673,2023-03-30 21:20:42.263554673,2023-03-30 21:20:42.263554673,0,0,4,4,17,5248,16,2023-03-30 21:19:43.270589616,2023-03-30 21:19:43.270589616,2023-03-30 21:19:43.270589616,2023-03-30 21:19:43.270589616,2023-03-30 21:20:42.263554673,2023-03-30 21:20:42.263554673,2023-03-30 21:20:42.263554673,2023-03-30 21:20:42.263554673,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
7, 0,1,14200178049540473007,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,31384,505,2023-03-30 21:20:37.353368504,2023-03-30 21:20:37.353368504,2023-03-30 21:20:37.353368504,2023-03-30 21:20:37.353368504,2023-03-30 21:20:41.831600780,2023-03-30 21:20:41.831600780,2023-03-30 21:20:41.831600780,2023-03-30 21:20:41.831600780,0,0,5,4,6,17944,295,2023-03-30 21:20:37.353368504,2023-03-30 21:20:37.353368504,2023-03-30 21:20:37.353368504,2023-03-30 21:20:37.353368504,2023-03-30 21:20:41.831600780,2023-03-30 21:20:41.831600780,2023-03-30 21:20:41.831600780,2023-03-30 21:20:41.831600780,13440,210,2023-03-30 21:20:37.354288675,2023-03-30 21:20:37.354288675,2023-03-30 21:20:37.354288675,2023-03-30 21:20:37.354288675,2023-03-30 21:20:41.831378820,2023-03-30 21:20:41.831378820,2023-03-30 21:20:41.831378820,2023-03-30 21:20:41.831378820,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,35792,502,NIL,769,0,0,1,NIL,210,NIL,NIL,NIL,210,NIL
8, 0,1,10828832770320123123,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,32476,540,2023-03-30 21:19:47.484079622,2023-03-30 21:19:47.484079622,2023-03-30 21:19:47.484079622,2023-03-30 21:19:47.484079622,2023-03-30 21:20:44.923816816,2023-03-30 21:20:44.923816816,2023-03-30 21:20:44.923816816,2023-03-30 21:20:44.923816816,0,0,4,4,6,20320,346,2023-03-30 21:19:47.484079622,2023-03-30 21:19:47.484079622,2023-03-30 21:19:47.484079622,2023-03-30 21:19:47.484079622,2023-03-30 21:20:44.923816816,2023-03-30 21:20:44.923816816,2023-03-30 21:20:44.923816816,2023-03-30 21:20:44.923816816,12156,194,2023-03-30 21:19:47.484988524,2023-03-30 21:19:47.484988524,2023-03-30 21:19:47.484988524,2023-03-30 21:19:47.484988524,2023-03-30 21:20:44.879967841,2023-03-30 21:20:44.879967841,2023-03-30 21:20:44.879967841,2023-03-30 21:20:44.879967841,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,44456,502,NIL,769,0,0,1,130,65,NIL,NIL,NIL,194,NIL
9, 0,1,10709169667496868617,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2023-03-30 21:19:42.926612133,2360,38,2023-03-30 21:20:44.856044609,2023-03-30 21:20:44.856044609,2023-03-30 21:20:44.856044609,2023-03-30 21:20:44.856044609,2023-03-30 21:20:55.219927062,2023-03-30 21:20:55.219927062,2023-03-30 21:20:55.219927062,2023-03-30 21:20:55.219927062,0,0,5,4,6,1336,22,2023-03-30 21:20:44.856044609,2023-03-30 21:20:44.856044609,2023-03-30 21:20:44.856044609,2023-03-30 21:20:44.856044609,2023-03-30 21:20:55.219927062,2023-03-30 21:20:55.219927062,2023-03-30 21:20:55.219927062,2023-03-30 21:20:55.219927062,1024,16,2023-03-30 21:20:44.856958001,2023-03-30 21:20:44.856958001,2023-03-30 21:20:44.856958001,2023-03-30 21:20:44.856958001,2023-03-30 21:20:55.176525900,2023-03-30 21:20:55.176525900,2023-03-30 21:20:55.176525900,2023-03-30 21:20:55.176525900,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,58908,502,NIL,769,0,0,1,NIL,16,NIL,NIL,NIL,16,NIL
