EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,14304677565002064428,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,28400,457,2023-03-30 21:20:39.242487402,2023-03-30 21:20:39.242487402,2023-03-30 21:20:39.242487402,2023-03-30 21:20:39.242487402,2023-03-30 21:20:43.266582740,2023-03-30 21:20:43.266582740,2023-03-30 21:20:43.266582740,2023-03-30 21:20:43.266582740,0,0,5,4,6,16240,267,2023-03-30 21:20:39.242487402,2023-03-30 21:20:39.242487402,2023-03-30 21:20:39.242487402,2023-03-30 21:20:39.242487402,2023-03-30 21:20:43.266582740,2023-03-30 21:20:43.266582740,2023-03-30 21:20:43.266582740,2023-03-30 21:20:43.266582740,12160,190,2023-03-30 21:20:39.243371082,2023-03-30 21:20:39.243371082,2023-03-30 21:20:39.243371082,2023-03-30 21:20:39.243371082,2023-03-30 21:20:43.266339131,2023-03-30 21:20:43.266339131,2023-03-30 21:20:43.266339131,2023-03-30 21:20:43.266339131,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,33600,502,NIL,769,0,0,1,NIL,190,NIL,NIL,NIL,190,NIL
11, 0,1,11392363785555894239,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,4312,70,2023-03-30 21:20:43.268030928,2023-03-30 21:20:43.268030928,2023-03-30 21:20:43.268030928,2023-03-30 21:20:43.268030928,2023-03-30 21:20:56.696365992,2023-03-30 21:20:56.696365992,2023-03-30 21:20:56.696365992,2023-03-30 21:20:56.696365992,0,0,5,4,6,2520,42,2023-03-30 21:20:43.268030928,2023-03-30 21:20:43.268030928,2023-03-30 21:20:43.268030928,2023-03-30 21:20:43.268030928,2023-03-30 21:20:56.696365992,2023-03-30 21:20:56.696365992,2023-03-30 21:20:56.696365992,2023-03-30 21:20:56.696365992,1792,28,2023-03-30 21:20:43.268862462,2023-03-30 21:20:43.268862462,2023-03-30 21:20:43.268862462,2023-03-30 21:20:43.268862462,2023-03-30 21:20:56.653090859,2023-03-30 21:20:56.653090859,2023-03-30 21:20:56.653090859,2023-03-30 21:20:56.653090859,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,51058,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
12, 0,1,11110990175682268361,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2872,46,2023-03-30 21:20:46.286163911,2023-03-30 21:20:46.286163911,2023-03-30 21:20:46.286163911,2023-03-30 21:20:46.286163911,2023-03-30 21:20:56.640369188,2023-03-30 21:20:56.640369188,2023-03-30 21:20:56.640369188,2023-03-30 21:20:56.640369188,0,0,5,4,6,1592,26,2023-03-30 21:20:46.286163911,2023-03-30 21:20:46.286163911,2023-03-30 21:20:46.286163911,2023-03-30 21:20:46.286163911,2023-03-30 21:20:56.640369188,2023-03-30 21:20:56.640369188,2023-03-30 21:20:56.640369188,2023-03-30 21:20:56.640369188,1280,20,2023-03-30 21:20:46.286972782,2023-03-30 21:20:46.286972782,2023-03-30 21:20:46.286972782,2023-03-30 21:20:46.286972782,2023-03-30 21:20:56.598749615,2023-03-30 21:20:56.598749615,2023-03-30 21:20:56.598749615,2023-03-30 21:20:56.598749615,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,38162,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
13, 0,1,14304677565002064428,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,32876,529,2023-03-30 21:21:03.709685622,2023-03-30 21:21:03.709685622,2023-03-30 21:21:03.709685622,2023-03-30 21:21:03.709685622,2023-03-30 21:21:08.377122462,2023-03-30 21:21:08.377122462,2023-03-30 21:21:08.377122462,2023-03-30 21:21:08.377122462,0,0,5,4,6,18796,309,2023-03-30 21:21:03.709685622,2023-03-30 21:21:03.709685622,2023-03-30 21:21:03.709685622,2023-03-30 21:21:03.709685622,2023-03-30 21:21:08.377122462,2023-03-30 21:21:08.377122462,2023-03-30 21:21:08.377122462,2023-03-30 21:21:08.377122462,14080,220,2023-03-30 21:21:03.710566042,2023-03-30 21:21:03.710566042,2023-03-30 21:21:03.710566042,2023-03-30 21:21:03.710566042,2023-03-30 21:21:08.376936918,2023-03-30 21:21:08.376936918,2023-03-30 21:21:08.376936918,2023-03-30 21:21:08.376936918,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,33600,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
14, 0,1,11392363785555894239,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,4312,70,2023-03-30 21:21:08.378353092,2023-03-30 21:21:08.378353092,2023-03-30 21:21:08.378353092,2023-03-30 21:21:08.378353092,2023-03-30 21:21:21.804267649,2023-03-30 21:21:21.804267649,2023-03-30 21:21:21.804267649,2023-03-30 21:21:21.804267649,0,0,5,4,6,2520,42,2023-03-30 21:21:08.378353092,2023-03-30 21:21:08.378353092,2023-03-30 21:21:08.378353092,2023-03-30 21:21:08.378353092,2023-03-30 21:21:21.804267649,2023-03-30 21:21:21.804267649,2023-03-30 21:21:21.804267649,2023-03-30 21:21:21.804267649,1792,28,2023-03-30 21:21:08.379095430,2023-03-30 21:21:08.379095430,2023-03-30 21:21:08.379095430,2023-03-30 21:21:08.379095430,2023-03-30 21:21:21.761532127,2023-03-30 21:21:21.761532127,2023-03-30 21:21:21.761532127,2023-03-30 21:21:21.761532127,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,51058,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
15, 0,1,11110990175682268361,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2872,46,2023-03-30 21:21:11.397344121,2023-03-30 21:21:11.397344121,2023-03-30 21:21:11.397344121,2023-03-30 21:21:11.397344121,2023-03-30 21:21:21.752273778,2023-03-30 21:21:21.752273778,2023-03-30 21:21:21.752273778,2023-03-30 21:21:21.752273778,0,0,5,4,6,1592,26,2023-03-30 21:21:11.397344121,2023-03-30 21:21:11.397344121,2023-03-30 21:21:11.397344121,2023-03-30 21:21:11.397344121,2023-03-30 21:21:21.752273778,2023-03-30 21:21:21.752273778,2023-03-30 21:21:21.752273778,2023-03-30 21:21:21.752273778,1280,20,2023-03-30 21:21:11.398125578,2023-03-30 21:21:11.398125578,2023-03-30 21:21:11.398125578,2023-03-30 21:21:11.398125578,2023-03-30 21:21:21.708108342,2023-03-30 21:21:21.708108342,2023-03-30 21:21:21.708108342,2023-03-30 21:21:21.708108342,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,38162,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
16, 0,1,14304677565002064428,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,32876,529,2023-03-30 21:21:28.817850969,2023-03-30 21:21:28.817850969,2023-03-30 21:21:28.817850969,2023-03-30 21:21:28.817850969,2023-03-30 21:21:33.481229390,2023-03-30 21:21:33.481229390,2023-03-30 21:21:33.481229390,2023-03-30 21:21:33.481229390,0,0,5,4,6,18796,309,2023-03-30 21:21:28.817850969,2023-03-30 21:21:28.817850969,2023-03-30 21:21:28.817850969,2023-03-30 21:21:28.817850969,2023-03-30 21:21:33.481229390,2023-03-30 21:21:33.481229390,2023-03-30 21:21:33.481229390,2023-03-30 21:21:33.481229390,14080,220,2023-03-30 21:21:28.818804240,2023-03-30 21:21:28.818804240,2023-03-30 21:21:28.818804240,2023-03-30 21:21:28.818804240,2023-03-30 21:21:33.481026564,2023-03-30 21:21:33.481026564,2023-03-30 21:21:33.481026564,2023-03-30 21:21:33.481026564,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,33600,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
17, 0,1,17732036128857544588,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,137,1,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,0,0,5,4,17,137,1,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,2023-03-30 21:21:34.266417623,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
18, 0,1,12977871919540911045,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,24844,412,2023-03-30 21:20:46.283116670,2023-03-30 21:20:46.283116670,2023-03-30 21:20:46.283116670,2023-03-30 21:20:46.283116670,2023-03-30 21:21:36.560248587,2023-03-30 21:21:36.560248587,2023-03-30 21:21:36.560248587,2023-03-30 21:21:36.560248587,0,0,4,4,6,15424,262,2023-03-30 21:20:46.283116670,2023-03-30 21:20:46.283116670,2023-03-30 21:20:46.283116670,2023-03-30 21:20:46.283116670,2023-03-30 21:21:36.560248587,2023-03-30 21:21:36.560248587,2023-03-30 21:21:36.560248587,2023-03-30 21:21:36.560248587,9420,150,2023-03-30 21:20:46.283857226,2023-03-30 21:20:46.283857226,2023-03-30 21:20:46.283857226,2023-03-30 21:20:46.283857226,2023-03-30 21:21:36.514553081,2023-03-30 21:21:36.514553081,2023-03-30 21:21:36.514553081,2023-03-30 21:21:36.514553081,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,50874,502,NIL,769,0,0,1,90,60,NIL,NIL,NIL,150,NIL
19, 0,1,11768789151576669133,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,6232,19,2023-03-30 21:20:46.869054263,2023-03-30 21:20:46.869054263,2023-03-30 21:20:46.869054263,2023-03-30 21:20:46.869054263,2023-03-30 21:21:46.287523291,2023-03-30 21:21:46.287523291,2023-03-30 21:21:46.287523291,2023-03-30 21:21:46.287523291,0,0,4,4,17,6232,19,2023-03-30 21:20:46.869054263,2023-03-30 21:20:46.869054263,2023-03-30 21:20:46.869054263,2023-03-30 21:20:46.869054263,2023-03-30 21:21:46.287523291,2023-03-30 21:21:46.287523291,2023-03-30 21:21:46.287523291,2023-03-30 21:21:46.287523291,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
20, 0,1,11392363785555894239,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,2023-03-30 21:19:42.876267230,4312,70,2023-03-30 21:21:33.482434387,2023-03-30 21:21:33.482434387,2023-03-30 21:21:33.482434387,2023-03-30 21:21:33.482434387,2023-03-30 21:21:46.904321064,2023-03-30 21:21:46.904321064,2023-03-30 21:21:46.904321064,2023-03-30 21:21:46.904321064,0,0,5,4,6,2520,42,2023-03-30 21:21:33.482434387,2023-03-30 21:21:33.482434387,2023-03-30 21:21:33.482434387,2023-03-30 21:21:33.482434387,2023-03-30 21:21:46.904321064,2023-03-30 21:21:46.904321064,2023-03-30 21:21:46.904321064,2023-03-30 21:21:46.904321064,1792,28,2023-03-30 21:21:33.483318125,2023-03-30 21:21:33.483318125,2023-03-30 21:21:33.483318125,2023-03-30 21:21:33.483318125,2023-03-30 21:21:46.863380983,2023-03-30 21:21:46.863380983,2023-03-30 21:21:46.863380983,2023-03-30 21:21:46.863380983,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,51058,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
