EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
223, 0,1,11768789151576669133,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,6888,21,2023-03-30 21:40:28.263080787,2023-03-30 21:40:28.263080787,2023-03-30 21:40:28.263080787,2023-03-30 21:40:28.263080787,2023-03-30 21:41:23.978933544,2023-03-30 21:41:23.978933544,2023-03-30 21:41:23.978933544,2023-03-30 21:41:23.978933544,0,0,4,4,17,6888,21,2023-03-30 21:40:28.263080787,2023-03-30 21:40:28.263080787,2023-03-30 21:40:28.263080787,2023-03-30 21:40:28.263080787,2023-03-30 21:41:23.978933544,2023-03-30 21:41:23.978933544,2023-03-30 21:41:23.978933544,2023-03-30 21:41:23.978933544,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
224, 0,1,13663060511146119761,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,33622,541,2023-03-30 21:41:14.979330971,2023-03-30 21:41:14.979330971,2023-03-30 21:41:14.979330971,2023-03-30 21:41:14.979330971,2023-03-30 21:41:19.753944237,2023-03-30 21:41:19.753944237,2023-03-30 21:41:19.753944237,2023-03-30 21:41:19.753944237,0,0,5,4,6,19222,316,2023-03-30 21:41:14.979330971,2023-03-30 21:41:14.979330971,2023-03-30 21:41:14.979330971,2023-03-30 21:41:14.979330971,2023-03-30 21:41:19.753944237,2023-03-30 21:41:19.753944237,2023-03-30 21:41:19.753944237,2023-03-30 21:41:19.753944237,14400,225,2023-03-30 21:41:14.980260813,2023-03-30 21:41:14.980260813,2023-03-30 21:41:14.980260813,2023-03-30 21:41:14.980260813,2023-03-30 21:41:19.753869516,2023-03-30 21:41:19.753869516,2023-03-30 21:41:19.753869516,2023-03-30 21:41:19.753869516,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,38538,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
225, 0,1,11639667716697541267,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,4312,70,2023-03-30 21:41:19.754752753,2023-03-30 21:41:19.754752753,2023-03-30 21:41:19.754752753,2023-03-30 21:41:19.754752753,2023-03-30 21:41:26.161528173,2023-03-30 21:41:26.161528173,2023-03-30 21:41:26.161528173,2023-03-30 21:41:26.161528173,0,0,5,4,6,2520,42,2023-03-30 21:41:19.754752753,2023-03-30 21:41:19.754752753,2023-03-30 21:41:19.754752753,2023-03-30 21:41:19.754752753,2023-03-30 21:41:26.161528173,2023-03-30 21:41:26.161528173,2023-03-30 21:41:26.161528173,2023-03-30 21:41:26.161528173,1792,28,2023-03-30 21:41:19.755735581,2023-03-30 21:41:19.755735581,2023-03-30 21:41:19.755735581,2023-03-30 21:41:19.755735581,2023-03-30 21:41:26.119496794,2023-03-30 21:41:26.119496794,2023-03-30 21:41:26.119496794,2023-03-30 21:41:26.119496794,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,57160,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
226, 0,1,15970332861851451711,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,1232,20,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.105522384,2023-03-30 21:41:26.105522384,2023-03-30 21:41:26.105522384,2023-03-30 21:41:26.105522384,0,0,5,4,6,720,12,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.004500611,2023-03-30 21:41:26.105522384,2023-03-30 21:41:26.105522384,2023-03-30 21:41:26.105522384,2023-03-30 21:41:26.105522384,512,8,2023-03-30 21:41:26.005390834,2023-03-30 21:41:26.005390834,2023-03-30 21:41:26.005390834,2023-03-30 21:41:26.005390834,2023-03-30 21:41:26.064557444,2023-03-30 21:41:26.064557444,2023-03-30 21:41:26.064557444,2023-03-30 21:41:26.064557444,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,48258,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
227, 0,1,13663060511146119761,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,33622,541,2023-03-30 21:41:33.174628215,2023-03-30 21:41:33.174628215,2023-03-30 21:41:33.174628215,2023-03-30 21:41:33.174628215,2023-03-30 21:41:37.949500681,2023-03-30 21:41:37.949500681,2023-03-30 21:41:37.949500681,2023-03-30 21:41:37.949500681,0,0,5,4,6,19222,316,2023-03-30 21:41:33.174628215,2023-03-30 21:41:33.174628215,2023-03-30 21:41:33.174628215,2023-03-30 21:41:33.174628215,2023-03-30 21:41:37.949500681,2023-03-30 21:41:37.949500681,2023-03-30 21:41:37.949500681,2023-03-30 21:41:37.949500681,14400,225,2023-03-30 21:41:33.175426417,2023-03-30 21:41:33.175426417,2023-03-30 21:41:33.175426417,2023-03-30 21:41:33.175426417,2023-03-30 21:41:37.949321687,2023-03-30 21:41:37.949321687,2023-03-30 21:41:37.949321687,2023-03-30 21:41:37.949321687,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,38538,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
228, 0,1,12098004819789023949,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,804,4,2023-03-30 21:41:34.987731735,2023-03-30 21:41:34.987731735,2023-03-30 21:41:34.987731735,2023-03-30 21:41:34.987731735,2023-03-30 21:41:38.001134316,2023-03-30 21:41:38.001134316,2023-03-30 21:41:38.001134316,2023-03-30 21:41:38.001134316,0,0,5,4,17,804,4,2023-03-30 21:41:34.987731735,2023-03-30 21:41:34.987731735,2023-03-30 21:41:34.987731735,2023-03-30 21:41:34.987731735,2023-03-30 21:41:38.001134316,2023-03-30 21:41:38.001134316,2023-03-30 21:41:38.001134316,2023-03-30 21:41:38.001134316,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,239.255.255.250,NIL,NIL,NIL,NIL,NIL,41651,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
229, 0,1,16829534155275081396,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,34242,571,2023-03-30 21:40:49.513250234,2023-03-30 21:40:49.513250234,2023-03-30 21:40:49.513250234,2023-03-30 21:40:49.513250234,2023-03-30 21:41:44.193493701,2023-03-30 21:41:44.193493701,2023-03-30 21:41:44.193493701,2023-03-30 21:41:44.193493701,0,0,4,4,6,21652,370,2023-03-30 21:40:49.513250234,2023-03-30 21:40:49.513250234,2023-03-30 21:40:49.513250234,2023-03-30 21:40:49.513250234,2023-03-30 21:41:44.193493701,2023-03-30 21:41:44.193493701,2023-03-30 21:41:44.193493701,2023-03-30 21:41:44.193493701,12590,201,2023-03-30 21:40:49.514210843,2023-03-30 21:40:49.514210843,2023-03-30 21:40:49.514210843,2023-03-30 21:40:49.514210843,2023-03-30 21:41:44.148077654,2023-03-30 21:41:44.148077654,2023-03-30 21:41:44.148077654,2023-03-30 21:41:44.148077654,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,44760,502,NIL,769,0,0,1,138,63,NIL,NIL,NIL,201,NIL
230, 0,1,11639667716697541267,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,4312,70,2023-03-30 21:41:37.950674473,2023-03-30 21:41:37.950674473,2023-03-30 21:41:37.950674473,2023-03-30 21:41:37.950674473,2023-03-30 21:41:44.357497616,2023-03-30 21:41:44.357497616,2023-03-30 21:41:44.357497616,2023-03-30 21:41:44.357497616,0,0,5,4,6,2520,42,2023-03-30 21:41:37.950674473,2023-03-30 21:41:37.950674473,2023-03-30 21:41:37.950674473,2023-03-30 21:41:37.950674473,2023-03-30 21:41:44.357497616,2023-03-30 21:41:44.357497616,2023-03-30 21:41:44.357497616,2023-03-30 21:41:44.357497616,1792,28,2023-03-30 21:41:37.951471191,2023-03-30 21:41:37.951471191,2023-03-30 21:41:37.951471191,2023-03-30 21:41:37.951471191,2023-03-30 21:41:44.310547584,2023-03-30 21:41:44.310547584,2023-03-30 21:41:44.310547584,2023-03-30 21:41:44.310547584,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,57160,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
231, 0,1,15970332861851451711,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,1232,20,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.301495666,2023-03-30 21:41:44.301495666,2023-03-30 21:41:44.301495666,2023-03-30 21:41:44.301495666,0,0,5,4,6,720,12,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.198530388,2023-03-30 21:41:44.301495666,2023-03-30 21:41:44.301495666,2023-03-30 21:41:44.301495666,2023-03-30 21:41:44.301495666,512,8,2023-03-30 21:41:44.199364735,2023-03-30 21:41:44.199364735,2023-03-30 21:41:44.199364735,2023-03-30 21:41:44.199364735,2023-03-30 21:41:44.256243920,2023-03-30 21:41:44.256243920,2023-03-30 21:41:44.256243920,2023-03-30 21:41:44.256243920,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,48258,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
232, 0,1,13663060511146119761,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,33622,541,2023-03-30 21:41:51.367902056,2023-03-30 21:41:51.367902056,2023-03-30 21:41:51.367902056,2023-03-30 21:41:51.367902056,2023-03-30 21:41:56.153571587,2023-03-30 21:41:56.153571587,2023-03-30 21:41:56.153571587,2023-03-30 21:41:56.153571587,0,0,5,4,6,19222,316,2023-03-30 21:41:51.367902056,2023-03-30 21:41:51.367902056,2023-03-30 21:41:51.367902056,2023-03-30 21:41:51.367902056,2023-03-30 21:41:56.153571587,2023-03-30 21:41:56.153571587,2023-03-30 21:41:56.153571587,2023-03-30 21:41:56.153571587,14400,225,2023-03-30 21:41:51.368814720,2023-03-30 21:41:51.368814720,2023-03-30 21:41:51.368814720,2023-03-30 21:41:51.368814720,2023-03-30 21:41:56.153390623,2023-03-30 21:41:56.153390623,2023-03-30 21:41:56.153390623,2023-03-30 21:41:56.153390623,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,38538,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
233, 0,1,11639667716697541267,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,2023-03-30 21:19:42.846962398,4312,70,2023-03-30 21:41:56.154728719,2023-03-30 21:41:56.154728719,2023-03-30 21:41:56.154728719,2023-03-30 21:41:56.154728719,2023-03-30 21:42:02.553439039,2023-03-30 21:42:02.553439039,2023-03-30 21:42:02.553439039,2023-03-30 21:42:02.553439039,0,0,5,4,6,2520,42,2023-03-30 21:41:56.154728719,2023-03-30 21:41:56.154728719,2023-03-30 21:41:56.154728719,2023-03-30 21:41:56.154728719,2023-03-30 21:42:02.553439039,2023-03-30 21:42:02.553439039,2023-03-30 21:42:02.553439039,2023-03-30 21:42:02.553439039,1792,28,2023-03-30 21:41:56.155808487,2023-03-30 21:41:56.155808487,2023-03-30 21:41:56.155808487,2023-03-30 21:41:56.155808487,2023-03-30 21:42:02.511572022,2023-03-30 21:42:02.511572022,2023-03-30 21:42:02.511572022,2023-03-30 21:42:02.511572022,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,57160,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
