EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,11704866716408052296,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,39432,660,2023-03-30 21:19:46.144089255,2023-03-30 21:19:46.144089255,2023-03-30 21:19:46.144089255,2023-03-30 21:19:46.144089255,2023-03-30 21:20:45.370449596,2023-03-30 21:20:45.370449596,2023-03-30 21:20:45.370449596,2023-03-30 21:20:45.370449596,0,0,4,4,6,25200,432,2023-03-30 21:19:46.144089255,2023-03-30 21:19:46.144089255,2023-03-30 21:19:46.144089255,2023-03-30 21:19:46.144089255,2023-03-30 21:20:45.370449596,2023-03-30 21:20:45.370449596,2023-03-30 21:20:45.370449596,2023-03-30 21:20:45.370449596,14232,228,2023-03-30 21:19:46.145158002,2023-03-30 21:19:46.145158002,2023-03-30 21:19:46.145158002,2023-03-30 21:19:46.145158002,2023-03-30 21:20:45.370213098,2023-03-30 21:20:45.370213098,2023-03-30 21:20:45.370213098,2023-03-30 21:20:45.370213098,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,39780,502,NIL,769,0,0,1,180,49,NIL,NIL,NIL,228,NIL
11, 0,1,11328130265183784546,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,32876,529,2023-03-30 21:20:40.632004223,2023-03-30 21:20:40.632004223,2023-03-30 21:20:40.632004223,2023-03-30 21:20:40.632004223,2023-03-30 21:20:45.369070679,2023-03-30 21:20:45.369070679,2023-03-30 21:20:45.369070679,2023-03-30 21:20:45.369070679,0,0,5,4,6,18796,309,2023-03-30 21:20:40.632004223,2023-03-30 21:20:40.632004223,2023-03-30 21:20:40.632004223,2023-03-30 21:20:40.632004223,2023-03-30 21:20:45.369070679,2023-03-30 21:20:45.369070679,2023-03-30 21:20:45.369070679,2023-03-30 21:20:45.369070679,14080,220,2023-03-30 21:20:40.632877772,2023-03-30 21:20:40.632877772,2023-03-30 21:20:40.632877772,2023-03-30 21:20:40.632877772,2023-03-30 21:20:45.368881922,2023-03-30 21:20:45.368881922,2023-03-30 21:20:45.368881922,2023-03-30 21:20:45.368881922,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,56214,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
12, 0,1,17732036128857544588,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,137,1,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,0,0,5,4,17,137,1,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,2023-03-30 21:20:48.297552404,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,13121163287875575100,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,1232,20,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.731896657,2023-03-30 21:20:51.731896657,2023-03-30 21:20:51.731896657,2023-03-30 21:20:51.731896657,0,0,5,4,6,720,12,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.629291291,2023-03-30 21:20:51.731896657,2023-03-30 21:20:51.731896657,2023-03-30 21:20:51.731896657,2023-03-30 21:20:51.731896657,512,8,2023-03-30 21:20:51.630544798,2023-03-30 21:20:51.630544798,2023-03-30 21:20:51.630544798,2023-03-30 21:20:51.630544798,2023-03-30 21:20:51.688974453,2023-03-30 21:20:51.688974453,2023-03-30 21:20:51.688974453,2023-03-30 21:20:51.688974453,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,54726,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
14, 0,1,12335775244587589785,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,4312,70,2023-03-30 21:20:45.370630727,2023-03-30 21:20:45.370630727,2023-03-30 21:20:45.370630727,2023-03-30 21:20:45.370630727,2023-03-30 21:20:51.787977023,2023-03-30 21:20:51.787977023,2023-03-30 21:20:51.787977023,2023-03-30 21:20:51.787977023,0,0,5,4,6,2520,42,2023-03-30 21:20:45.370630727,2023-03-30 21:20:45.370630727,2023-03-30 21:20:45.370630727,2023-03-30 21:20:45.370630727,2023-03-30 21:20:51.787977023,2023-03-30 21:20:51.787977023,2023-03-30 21:20:51.787977023,2023-03-30 21:20:51.787977023,1792,28,2023-03-30 21:20:45.371686073,2023-03-30 21:20:45.371686073,2023-03-30 21:20:45.371686073,2023-03-30 21:20:45.371686073,2023-03-30 21:20:51.744847292,2023-03-30 21:20:51.744847292,2023-03-30 21:20:51.744847292,2023-03-30 21:20:51.744847292,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,38378,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
15, 0,1,11328130265183784546,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,33622,541,2023-03-30 21:20:58.804713681,2023-03-30 21:20:58.804713681,2023-03-30 21:20:58.804713681,2023-03-30 21:20:58.804713681,2023-03-30 21:21:03.643508369,2023-03-30 21:21:03.643508369,2023-03-30 21:21:03.643508369,2023-03-30 21:21:03.643508369,0,0,5,4,6,19222,316,2023-03-30 21:20:58.804713681,2023-03-30 21:20:58.804713681,2023-03-30 21:20:58.804713681,2023-03-30 21:20:58.804713681,2023-03-30 21:21:03.643508369,2023-03-30 21:21:03.643508369,2023-03-30 21:21:03.643508369,2023-03-30 21:21:03.643508369,14400,225,2023-03-30 21:20:58.805692511,2023-03-30 21:20:58.805692511,2023-03-30 21:20:58.805692511,2023-03-30 21:20:58.805692511,2023-03-30 21:21:03.643245405,2023-03-30 21:21:03.643245405,2023-03-30 21:21:03.643245405,2023-03-30 21:21:03.643245405,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,56214,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
16, 0,1,10288273936946168016,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,804,4,2023-03-30 21:21:04.104664256,2023-03-30 21:21:04.104664256,2023-03-30 21:21:04.104664256,2023-03-30 21:21:04.104664256,2023-03-30 21:21:07.128530614,2023-03-30 21:21:07.128530614,2023-03-30 21:21:07.128530614,2023-03-30 21:21:07.128530614,0,0,5,4,17,804,4,2023-03-30 21:21:04.104664256,2023-03-30 21:21:04.104664256,2023-03-30 21:21:04.104664256,2023-03-30 21:21:04.104664256,2023-03-30 21:21:07.128530614,2023-03-30 21:21:07.128530614,2023-03-30 21:21:07.128530614,2023-03-30 21:21:07.128530614,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,239.255.255.250,NIL,NIL,NIL,NIL,NIL,58237,1900,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
17, 0,1,13121163287875575100,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,1232,20,2023-03-30 21:21:09.904318109,2023-03-30 21:21:09.904318109,2023-03-30 21:21:09.904318109,2023-03-30 21:21:09.904318109,2023-03-30 21:21:10.007789340,2023-03-30 21:21:10.007789340,2023-03-30 21:21:10.007789340,2023-03-30 21:21:10.007789340,0,0,5,4,6,720,12,2023-03-30 21:21:09.904318109,2023-03-30 21:21:09.904318109,2023-03-30 21:21:09.904318109,2023-03-30 21:21:09.904318109,2023-03-30 21:21:10.007789340,2023-03-30 21:21:10.007789340,2023-03-30 21:21:10.007789340,2023-03-30 21:21:10.007789340,512,8,2023-03-30 21:21:09.905474182,2023-03-30 21:21:09.905474182,2023-03-30 21:21:09.905474182,2023-03-30 21:21:09.905474182,2023-03-30 21:21:09.964900220,2023-03-30 21:21:09.964900220,2023-03-30 21:21:09.964900220,2023-03-30 21:21:09.964900220,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,54726,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
18, 0,1,12335775244587589785,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,4312,70,2023-03-30 21:21:03.645020896,2023-03-30 21:21:03.645020896,2023-03-30 21:21:03.645020896,2023-03-30 21:21:03.645020896,2023-03-30 21:21:10.059913355,2023-03-30 21:21:10.059913355,2023-03-30 21:21:10.059913355,2023-03-30 21:21:10.059913355,0,0,5,4,6,2520,42,2023-03-30 21:21:03.645020896,2023-03-30 21:21:03.645020896,2023-03-30 21:21:03.645020896,2023-03-30 21:21:03.645020896,2023-03-30 21:21:10.059913355,2023-03-30 21:21:10.059913355,2023-03-30 21:21:10.059913355,2023-03-30 21:21:10.059913355,1792,28,2023-03-30 21:21:03.646072607,2023-03-30 21:21:03.646072607,2023-03-30 21:21:03.646072607,2023-03-30 21:21:03.646072607,2023-03-30 21:21:10.019695340,2023-03-30 21:21:10.019695340,2023-03-30 21:21:10.019695340,2023-03-30 21:21:10.019695340,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,38378,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
19, 0,1,11328130265183784546,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,32876,529,2023-03-30 21:21:17.079496341,2023-03-30 21:21:17.079496341,2023-03-30 21:21:17.079496341,2023-03-30 21:21:17.079496341,2023-03-30 21:21:21.808782852,2023-03-30 21:21:21.808782852,2023-03-30 21:21:21.808782852,2023-03-30 21:21:21.808782852,0,0,5,4,6,18796,309,2023-03-30 21:21:17.079496341,2023-03-30 21:21:17.079496341,2023-03-30 21:21:17.079496341,2023-03-30 21:21:17.079496341,2023-03-30 21:21:21.808782852,2023-03-30 21:21:21.808782852,2023-03-30 21:21:21.808782852,2023-03-30 21:21:21.808782852,14080,220,2023-03-30 21:21:17.080427168,2023-03-30 21:21:17.080427168,2023-03-30 21:21:17.080427168,2023-03-30 21:21:17.080427168,2023-03-30 21:21:21.808689980,2023-03-30 21:21:21.808689980,2023-03-30 21:21:21.808689980,2023-03-30 21:21:21.808689980,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,56214,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
20, 0,1,13121163287875575100,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,2023-03-30 21:19:42.900915755,1232,20,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.167897766,2023-03-30 21:21:28.167897766,2023-03-30 21:21:28.167897766,2023-03-30 21:21:28.167897766,0,0,5,4,6,720,12,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.067219245,2023-03-30 21:21:28.167897766,2023-03-30 21:21:28.167897766,2023-03-30 21:21:28.167897766,2023-03-30 21:21:28.167897766,512,8,2023-03-30 21:21:28.068075789,2023-03-30 21:21:28.068075789,2023-03-30 21:21:28.068075789,2023-03-30 21:21:28.068075789,2023-03-30 21:21:28.127118422,2023-03-30 21:21:28.127118422,2023-03-30 21:21:28.127118422,2023-03-30 21:21:28.127118422,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,54726,502,NIL,769,0,0,1,NIL,8,NIL,NIL,NIL,8,NIL
