EXPORT_COUNTER, ZERO, ONE, CRC, FLOWMON_STARTUP_TIME_SEC, FLOWMON_STARTUP_TIME_MSEC, FLOWMON_STARTUP_TIME_USEC, FLOWMON_STARTUP_TIME_NSEC, BYTES, PACKETS, START_SEC, START_MSEC, START_USEC, START_NSEC, END_SEC, END_MSEC, END_USEC, END_NSEC, INPUT_INTERFACE, QUEUE_ID, FLAG_FLUSH, L3_PROTO, L4_PROTO, BYTES_A, PACKETS_A, START_SEC_A, START_MSEC_A, START_USEC_A, START_NSEC_A, END_SEC_A, END_MSEC_A, END_USEC_A, END_NSEC_A, BYTES_B, PACKETS_B, START_SEC_B, START_MSEC_B, START_USEC_B, START_NSEC_B, END_SEC_B, END_MSEC_B, END_USEC_B, END_NSEC_B, L3_IPV4_SRC, L3_IPV4_DST, L3_IPV6_SRC, L3_IPV6_DST, L4_TCP_FLAGS, L4_TCP_FLAGS_A, L4_TCP_FLAGS_B, L4_PORT_SRC, L4_PORT_DST, L4_ICMP_TYPE_CODE, FLAG_MISC, SAMPLING_RATE, SAMPLING_ALGORITHM, MODBUS_UNIT_ID, MODBUS_READ_REQUESTS, MODBUS_WRITE_REQUESTS, MODBUS_DIAGNOSTIC_REQUESTS, MODBUS_OTHER_REQUESTS, MODBUS_UNDEFINED_REQUESTS, MODBUS_SUCCESS_RESPONSES, MODBUS_ERROR_RESPONSES
10, 0,1,12335775244587589785,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,4312,70,2023-03-30 21:20:28.493834020,2023-03-30 21:20:28.493834020,2023-03-30 21:20:28.493834020,2023-03-30 21:20:28.493834020,2023-03-30 21:20:41.910090189,2023-03-30 21:20:41.910090189,2023-03-30 21:20:41.910090189,2023-03-30 21:20:41.910090189,0,0,5,4,6,2520,42,2023-03-30 21:20:28.493834020,2023-03-30 21:20:28.493834020,2023-03-30 21:20:28.493834020,2023-03-30 21:20:28.493834020,2023-03-30 21:20:41.910090189,2023-03-30 21:20:41.910090189,2023-03-30 21:20:41.910090189,2023-03-30 21:20:41.910090189,1792,28,2023-03-30 21:20:28.494744802,2023-03-30 21:20:28.494744802,2023-03-30 21:20:28.494744802,2023-03-30 21:20:28.494744802,2023-03-30 21:20:41.868151259,2023-03-30 21:20:41.868151259,2023-03-30 21:20:41.868151259,2023-03-30 21:20:41.868151259,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,38378,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,28,NIL
11, 0,1,13121163287875575100,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2872,46,2023-03-30 21:20:31.510985862,2023-03-30 21:20:31.510985862,2023-03-30 21:20:31.510985862,2023-03-30 21:20:31.510985862,2023-03-30 21:20:41.858148686,2023-03-30 21:20:41.858148686,2023-03-30 21:20:41.858148686,2023-03-30 21:20:41.858148686,0,0,5,4,6,1592,26,2023-03-30 21:20:31.510985862,2023-03-30 21:20:31.510985862,2023-03-30 21:20:31.510985862,2023-03-30 21:20:31.510985862,2023-03-30 21:20:41.858148686,2023-03-30 21:20:41.858148686,2023-03-30 21:20:41.858148686,2023-03-30 21:20:41.858148686,1280,20,2023-03-30 21:20:31.511788306,2023-03-30 21:20:31.511788306,2023-03-30 21:20:31.511788306,2023-03-30 21:20:31.511788306,2023-03-30 21:20:41.814702120,2023-03-30 21:20:41.814702120,2023-03-30 21:20:41.814702120,2023-03-30 21:20:41.814702120,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,54726,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
12, 0,1,17732036128857544588,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,137,1,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,0,0,5,4,17,137,1,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,2023-03-30 21:20:48.546962302,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
13, 0,1,11328130265183784546,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,32876,529,2023-03-30 21:20:48.923112658,2023-03-30 21:20:48.923112658,2023-03-30 21:20:48.923112658,2023-03-30 21:20:48.923112658,2023-03-30 21:20:53.592943333,2023-03-30 21:20:53.592943333,2023-03-30 21:20:53.592943333,2023-03-30 21:20:53.592943333,0,0,5,4,6,18796,309,2023-03-30 21:20:48.923112658,2023-03-30 21:20:48.923112658,2023-03-30 21:20:48.923112658,2023-03-30 21:20:48.923112658,2023-03-30 21:20:53.592943333,2023-03-30 21:20:53.592943333,2023-03-30 21:20:53.592943333,2023-03-30 21:20:53.592943333,14080,220,2023-03-30 21:20:48.923882956,2023-03-30 21:20:48.923882956,2023-03-30 21:20:48.923882956,2023-03-30 21:20:48.923882956,2023-03-30 21:20:53.592839109,2023-03-30 21:20:53.592839109,2023-03-30 21:20:53.592839109,2023-03-30 21:20:53.592839109,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,56214,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
14, 0,1,13121163287875575100,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2872,46,2023-03-30 21:20:56.611324763,2023-03-30 21:20:56.611324763,2023-03-30 21:20:56.611324763,2023-03-30 21:20:56.611324763,2023-03-30 21:21:06.962100065,2023-03-30 21:21:06.962100065,2023-03-30 21:21:06.962100065,2023-03-30 21:21:06.962100065,0,0,5,4,6,1592,26,2023-03-30 21:20:56.611324763,2023-03-30 21:20:56.611324763,2023-03-30 21:20:56.611324763,2023-03-30 21:20:56.611324763,2023-03-30 21:21:06.962100065,2023-03-30 21:21:06.962100065,2023-03-30 21:21:06.962100065,2023-03-30 21:21:06.962100065,1280,20,2023-03-30 21:20:56.612145392,2023-03-30 21:20:56.612145392,2023-03-30 21:20:56.612145392,2023-03-30 21:20:56.612145392,2023-03-30 21:21:06.919799426,2023-03-30 21:21:06.919799426,2023-03-30 21:21:06.919799426,2023-03-30 21:21:06.919799426,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,54726,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
15, 0,1,11328130265183784546,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,32876,529,2023-03-30 21:21:14.031603168,2023-03-30 21:21:14.031603168,2023-03-30 21:21:14.031603168,2023-03-30 21:21:14.031603168,2023-03-30 21:21:18.685282887,2023-03-30 21:21:18.685282887,2023-03-30 21:21:18.685282887,2023-03-30 21:21:18.685282887,0,0,5,4,6,18796,309,2023-03-30 21:21:14.031603168,2023-03-30 21:21:14.031603168,2023-03-30 21:21:14.031603168,2023-03-30 21:21:14.031603168,2023-03-30 21:21:18.685282887,2023-03-30 21:21:18.685282887,2023-03-30 21:21:18.685282887,2023-03-30 21:21:18.685282887,14080,220,2023-03-30 21:21:14.032397433,2023-03-30 21:21:14.032397433,2023-03-30 21:21:14.032397433,2023-03-30 21:21:14.032397433,2023-03-30 21:21:18.685084088,2023-03-30 21:21:18.685084088,2023-03-30 21:21:18.685084088,2023-03-30 21:21:18.685084088,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,56214,502,NIL,769,0,0,1,NIL,220,NIL,NIL,NIL,220,NIL
16, 0,1,12335775244587589785,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,8624,140,2023-03-30 21:20:53.593823402,2023-03-30 21:20:53.593823402,2023-03-30 21:20:53.593823402,2023-03-30 21:20:53.593823402,2023-03-30 21:21:32.110088305,2023-03-30 21:21:32.110088305,2023-03-30 21:21:32.110088305,2023-03-30 21:21:32.110088305,0,0,5,4,6,5040,84,2023-03-30 21:20:53.593823402,2023-03-30 21:20:53.593823402,2023-03-30 21:20:53.593823402,2023-03-30 21:20:53.593823402,2023-03-30 21:21:32.110088305,2023-03-30 21:21:32.110088305,2023-03-30 21:21:32.110088305,2023-03-30 21:21:32.110088305,3584,56,2023-03-30 21:20:53.594601842,2023-03-30 21:20:53.594601842,2023-03-30 21:20:53.594601842,2023-03-30 21:20:53.594601842,2023-03-30 21:21:32.069824458,2023-03-30 21:21:32.069824458,2023-03-30 21:21:32.069824458,2023-03-30 21:21:32.069824458,192.168.88.250,192.168.88.251,NIL,NIL,---AP---,---AP---,---AP---,38378,502,NIL,769,0,0,1,NIL,56,NIL,NIL,NIL,56,NIL
17, 0,1,13121163287875575100,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2872,46,2023-03-30 21:21:21.705837610,2023-03-30 21:21:21.705837610,2023-03-30 21:21:21.705837610,2023-03-30 21:21:21.705837610,2023-03-30 21:21:32.058153610,2023-03-30 21:21:32.058153610,2023-03-30 21:21:32.058153610,2023-03-30 21:21:32.058153610,0,0,5,4,6,1592,26,2023-03-30 21:21:21.705837610,2023-03-30 21:21:21.705837610,2023-03-30 21:21:21.705837610,2023-03-30 21:21:21.705837610,2023-03-30 21:21:32.058153610,2023-03-30 21:21:32.058153610,2023-03-30 21:21:32.058153610,2023-03-30 21:21:32.058153610,1280,20,2023-03-30 21:21:21.706725488,2023-03-30 21:21:21.706725488,2023-03-30 21:21:21.706725488,2023-03-30 21:21:21.706725488,2023-03-30 21:21:32.015982139,2023-03-30 21:21:32.015982139,2023-03-30 21:21:32.015982139,2023-03-30 21:21:32.015982139,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,54726,502,NIL,769,0,0,1,NIL,20,NIL,NIL,NIL,20,NIL
18, 0,1,11768789151576669133,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,6232,19,2023-03-30 21:20:46.819452338,2023-03-30 21:20:46.819452338,2023-03-30 21:20:46.819452338,2023-03-30 21:20:46.819452338,2023-03-30 21:21:46.781924348,2023-03-30 21:21:46.781924348,2023-03-30 21:21:46.781924348,2023-03-30 21:21:46.781924348,0,0,4,4,17,6232,19,2023-03-30 21:20:46.819452338,2023-03-30 21:20:46.819452338,2023-03-30 21:20:46.819452338,2023-03-30 21:20:46.819452338,2023-03-30 21:21:46.781924348,2023-03-30 21:21:46.781924348,2023-03-30 21:21:46.781924348,2023-03-30 21:21:46.781924348,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,0.0.0.0,255.255.255.255,NIL,NIL,NIL,NIL,NIL,68,67,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
19, 0,1,11328130265183784546,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,33622,541,2023-03-30 21:21:39.127479176,2023-03-30 21:21:39.127479176,2023-03-30 21:21:39.127479176,2023-03-30 21:21:39.127479176,2023-03-30 21:21:43.893580039,2023-03-30 21:21:43.893580039,2023-03-30 21:21:43.893580039,2023-03-30 21:21:43.893580039,0,0,5,4,6,19222,316,2023-03-30 21:21:39.127479176,2023-03-30 21:21:39.127479176,2023-03-30 21:21:39.127479176,2023-03-30 21:21:39.127479176,2023-03-30 21:21:43.893580039,2023-03-30 21:21:43.893580039,2023-03-30 21:21:43.893580039,2023-03-30 21:21:43.893580039,14400,225,2023-03-30 21:21:39.128379371,2023-03-30 21:21:39.128379371,2023-03-30 21:21:39.128379371,2023-03-30 21:21:39.128379371,2023-03-30 21:21:43.893287299,2023-03-30 21:21:43.893287299,2023-03-30 21:21:43.893287299,2023-03-30 21:21:43.893287299,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,56214,502,NIL,769,0,0,1,NIL,225,NIL,NIL,NIL,225,NIL
20, 0,1,11704866716408052296,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,28404,472,2023-03-30 21:20:51.681875119,2023-03-30 21:20:51.681875119,2023-03-30 21:20:51.681875119,2023-03-30 21:20:51.681875119,2023-03-30 21:21:46.974132391,2023-03-30 21:21:46.974132391,2023-03-30 21:21:46.974132391,2023-03-30 21:21:46.974132391,0,0,4,4,6,17744,302,2023-03-30 21:20:51.681875119,2023-03-30 21:20:51.681875119,2023-03-30 21:20:51.681875119,2023-03-30 21:20:51.681875119,2023-03-30 21:21:46.974132391,2023-03-30 21:21:46.974132391,2023-03-30 21:21:46.974132391,2023-03-30 21:21:46.974132391,10660,170,2023-03-30 21:20:51.682554798,2023-03-30 21:20:51.682554798,2023-03-30 21:20:51.682554798,2023-03-30 21:20:51.682554798,2023-03-30 21:21:46.930929293,2023-03-30 21:21:46.930929293,2023-03-30 21:21:46.930929293,2023-03-30 21:21:46.930929293,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,39780,502,NIL,769,0,0,1,109,61,NIL,NIL,NIL,170,NIL
21, 0,1,17732036128857544588,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,2023-03-30 21:19:42.934469051,137,1,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,0,0,5,4,17,137,1,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,2023-03-30 21:21:48.546465775,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
