EXPORT_COUNTER,ZERO,ONE,CRC,FLOWMON_STARTUP_TIME_SEC,FLOWMON_STARTUP_TIME_MSEC,FLOWMON_STARTUP_TIME_USEC,FLOWMON_STARTUP_TIME_NSEC,BYTES,PACKETS,START_SEC,START_MSEC,START_USEC,START_NSEC,END_SEC,END_MSEC,END_USEC,END_NSEC,INPUT_INTERFACE,QUEUE_ID,FLAG_FLUSH,L3_PROTO,L4_PROTO,BYTES_A,PACKETS_A,START_SEC_A,START_MSEC_A,START_USEC_A,START_NSEC_A,END_SEC_A,END_MSEC_A,END_USEC_A,END_NSEC_A,BYTES_B,PACKETS_B,START_SEC_B,START_MSEC_B,START_USEC_B,START_NSEC_B,END_SEC_B,END_MSEC_B,END_USEC_B,END_NSEC_B,L3_IPV4_SRC,L3_IPV4_DST,L3_IPV6_SRC,L3_IPV6_DST,L4_TCP_FLAGS,L4_TCP_FLAGS_A,L4_TCP_FLAGS_B,L4_PORT_SRC,L4_PORT_DST,L4_ICMP_TYPE_CODE,FLAG_MISC,SAMPLING_RATE,SAMPLING_ALGORITHM,MODBUS_UNIT_ID,MODBUS_READ_REQUESTS,MODBUS_WRITE_REQUESTS,MODBUS_DIAGNOSTIC_REQUESTS,MODBUS_OTHER_REQUESTS,MODBUS_UNDEFINED_REQUESTS,MODBUS_SUCCESS_RESPONSES,MODBUS_ERROR_RESPONSES
74,0,1,10927999869382910536,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,256,1,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,0,0,5,4,17,244,1,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,2023-03-30 21:27:59.385779361,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,192.168.88.255,NIL,NIL,NIL,NIL,NIL,138,138,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
75,0,1,13920788356166867241,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,178,3,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.675416066,2023-03-30 21:28:02.675416066,2023-03-30 21:28:02.675416066,2023-03-30 21:28:02.675416066,0,0,5,4,6,92,2,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.634239702,2023-03-30 21:28:02.675416066,2023-03-30 21:28:02.675416066,2023-03-30 21:28:02.675416066,2023-03-30 21:28:02.675416066,50,1,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,2023-03-30 21:28:02.635026050,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,50257,502,NIL,769,0,0,1,1,NIL,NIL,NIL,NIL,1,NIL
76,0,1,13920788356166867241,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,178,3,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.350125516,2023-03-30 21:28:15.350125516,2023-03-30 21:28:15.350125516,2023-03-30 21:28:15.350125516,0,0,5,4,6,92,2,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.309176913,2023-03-30 21:28:15.350125516,2023-03-30 21:28:15.350125516,2023-03-30 21:28:15.350125516,2023-03-30 21:28:15.350125516,50,1,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,2023-03-30 21:28:15.309882875,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,50257,502,NIL,769,0,0,1,1,NIL,NIL,NIL,NIL,1,NIL
77,0,1,17087967661136001963,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,3360,60,2023-03-30 21:27:28.095836549,2023-03-30 21:27:28.095836549,2023-03-30 21:27:28.095836549,2023-03-30 21:27:28.095836549,2023-03-30 21:28:27.127764451,2023-03-30 21:28:27.127764451,2023-03-30 21:28:27.127764451,2023-03-30 21:28:27.127764451,0,0,4,4,17,2640,60,2023-03-30 21:27:28.095836549,2023-03-30 21:27:28.095836549,2023-03-30 21:27:28.095836549,2023-03-30 21:27:28.095836549,2023-03-30 21:28:27.127764451,2023-03-30 21:28:27.127764451,2023-03-30 21:28:27.127764451,2023-03-30 21:28:27.127764451,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,255.255.255.255,NIL,NIL,NIL,NIL,NIL,49667,21543,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
78,0,1,11273980985333914731,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,42334,704,2023-03-30 21:27:32.331445264,2023-03-30 21:27:32.331445264,2023-03-30 21:27:32.331445264,2023-03-30 21:27:32.331445264,2023-03-30 21:28:32.064417107,2023-03-30 21:28:32.064417107,2023-03-30 21:28:32.064417107,2023-03-30 21:28:32.064417107,0,0,4,4,6,14468,290,2023-03-30 21:27:32.331445264,2023-03-30 21:27:32.331445264,2023-03-30 21:27:32.331445264,2023-03-30 21:27:32.331445264,2023-03-30 21:28:32.063937603,2023-03-30 21:28:32.063937603,2023-03-30 21:28:32.063937603,2023-03-30 21:28:32.063937603,19418,414,2023-03-30 21:27:32.331893314,2023-03-30 21:27:32.331893314,2023-03-30 21:27:32.331893314,2023-03-30 21:27:32.331893314,2023-03-30 21:28:32.064417107,2023-03-30 21:28:32.064417107,2023-03-30 21:28:32.064417107,2023-03-30 21:28:32.064417107,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,50256,502,NIL,769,0,0,1,8,231,NIL,NIL,NIL,189,NIL
79,0,1,17732036128857544588,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,149,1,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,0,0,5,4,17,137,1,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,2023-03-30 21:28:24.388945386,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.1,255.255.255.255,NIL,NIL,NIL,NIL,NIL,5678,5678,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
80,0,1,11273980985333914731,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,5272,88,2023-03-30 21:28:32.529152265,2023-03-30 21:28:32.529152265,2023-03-30 21:28:32.529152265,2023-03-30 21:28:32.529152265,2023-03-30 21:28:38.065578943,2023-03-30 21:28:38.065578943,2023-03-30 21:28:38.065578943,2023-03-30 21:28:38.065578943,0,0,7,4,6,1748,35,2023-03-30 21:28:32.529152265,2023-03-30 21:28:32.529152265,2023-03-30 21:28:32.529152265,2023-03-30 21:28:32.529152265,2023-03-30 21:28:38.065033312,2023-03-30 21:28:38.065033312,2023-03-30 21:28:38.065033312,2023-03-30 21:28:38.065033312,2468,53,2023-03-30 21:28:32.529529606,2023-03-30 21:28:32.529529606,2023-03-30 21:28:32.529529606,2023-03-30 21:28:32.529529606,2023-03-30 21:28:38.065578943,2023-03-30 21:28:38.065578943,2023-03-30 21:28:38.065578943,2023-03-30 21:28:38.065578943,192.168.88.250,192.168.88.252,NIL,NIL,---AP---,---AP---,---AP---,50256,502,NIL,769,0,0,1,NIL,28,NIL,NIL,NIL,24,NIL
81,0,1,13920788356166867241,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,178,3,2023-03-30 21:28:27.992233169,2023-03-30 21:28:27.992233169,2023-03-30 21:28:27.992233169,2023-03-30 21:28:27.992233169,2023-03-30 21:28:28.033057209,2023-03-30 21:28:28.033057209,2023-03-30 21:28:28.033057209,2023-03-30 21:28:28.033057209,0,0,7,4,6,92,2,2023-03-30 21:28:27.992233169,2023-03-30 21:28:27.992233169,2023-03-30 21:28:27.992233169,2023-03-30 21:28:27.992233169,2023-03-30 21:28:28.033057209,2023-03-30 21:28:28.033057209,2023-03-30 21:28:28.033057209,2023-03-30 21:28:28.033057209,50,1,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,2023-03-30 21:28:27.993010396,192.168.88.250,192.168.88.253,NIL,NIL,---AP---,---AP---,---AP---,50257,502,NIL,769,0,0,1,1,NIL,NIL,NIL,NIL,1,NIL
82,0,1,18327311551074593736,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,7332,117,2023-03-30 21:28:00.022638892,2023-03-30 21:28:00.022638892,2023-03-30 21:28:00.022638892,2023-03-30 21:28:00.022638892,2023-03-30 21:28:38.128323935,2023-03-30 21:28:38.128323935,2023-03-30 21:28:38.128323935,2023-03-30 21:28:38.128323935,0,0,7,4,6,3224,65,2023-03-30 21:28:00.022638892,2023-03-30 21:28:00.022638892,2023-03-30 21:28:00.022638892,2023-03-30 21:28:00.022638892,2023-03-30 21:28:38.128323935,2023-03-30 21:28:38.128323935,2023-03-30 21:28:38.128323935,2023-03-30 21:28:38.128323935,2704,52,2023-03-30 21:28:00.023308005,2023-03-30 21:28:00.023308005,2023-03-30 21:28:00.023308005,2023-03-30 21:28:00.023308005,2023-03-30 21:28:38.088336815,2023-03-30 21:28:38.088336815,2023-03-30 21:28:38.088336815,2023-03-30 21:28:38.088336815,192.168.88.250,192.168.88.254,NIL,NIL,---AP---,---AP---,---AP---,50259,502,NIL,769,0,0,1,NIL,51,NIL,NIL,NIL,52,NIL
83,0,1,17087967661136001963,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,2023-03-30 21:19:27.844340841,616,11,2023-03-30 21:28:28.129288587,2023-03-30 21:28:28.129288587,2023-03-30 21:28:28.129288587,2023-03-30 21:28:28.129288587,2023-03-30 21:28:38.133818653,2023-03-30 21:28:38.133818653,2023-03-30 21:28:38.133818653,2023-03-30 21:28:38.133818653,0,0,7,4,17,484,11,2023-03-30 21:28:28.129288587,2023-03-30 21:28:28.129288587,2023-03-30 21:28:28.129288587,2023-03-30 21:28:28.129288587,2023-03-30 21:28:38.133818653,2023-03-30 21:28:38.133818653,2023-03-30 21:28:38.133818653,2023-03-30 21:28:38.133818653,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL,192.168.88.250,255.255.255.255,NIL,NIL,NIL,NIL,NIL,49667,21543,NIL,256,0,0,NIL,NIL,NIL,NIL,NIL,NIL,NIL,NIL
